,0
2018-12-05,1089.4439590165475
2018-12-06,1069.3003022124517
2018-12-07,1081.4888922233738
2018-12-10,1059.7544713053198
2018-12-11,1069.2779798209096
2018-12-12,1088.403764990931
2018-12-13,1093.0232832581232
2018-12-14,1098.416896284261
2018-12-17,1099.8233000554976
2018-12-18,1103.2824578768182
2018-12-19,1107.5683690066337
2018-12-20,1103.1286994004272
2018-12-21,1081.3696467450604
2018-12-24,1078.3278130640485
2018-12-26,1080.3812463937802
2018-12-27,1086.0842425181338
2018-12-28,1090.6556277374575
2018-12-31,1090.1606314036574
2019-01-01,1092.6730319755693
2019-01-02,1085.89997367025
2019-01-03,1075.7031947636317
2019-01-04,1078.1093752006097
2019-01-07,1085.532513887314
2019-01-08,1090.3183868908473
2019-01-09,1094.6516602052573
2019-01-10,1091.6894957052248
2019-01-11,1083.134561747241
2019-01-14,1077.2200102820425
2019-01-15,1092.0605905405066
2019-01-16,1093.299078836324
2019-01-17,1092.8280925767276
2019-01-18,1090.875283559502
2019-01-21,1097.4909900538548
2019-01-22,1095.29128447208
2019-01-23,1087.8033523790605
2019-01-24,1089.6983870998595
2019-01-25,1081.7590776098025
2019-01-28,1075.277424266445
2019-01-29,1077.6054518596852
2019-01-30,1080.7522262918817
2019-01-31,1101.3347040796173
2019-02-01,1107.9761598639288
2019-02-04,1113.5913363135248
2019-02-05,1116.53684695095
2019-02-06,1127.8334522382258
2019-02-07,1130.4469105140774
2019-02-08,1119.3401467267406
2019-02-11,1111.0196108707921
2019-02-12,1106.1707871200297
2019-02-14,1091.2756162860976
2019-02-15,1087.834393861623
2019-02-18,1075.79673074808
2019-02-19,1069.1158906058463
2019-02-20,1080.7110463604402
2019-02-21,1084.7067335919767
2019-02-22,1085.3816271665326
2019-02-25,1096.0399638167473
2019-02-26,1096.5978598738368
2019-02-27,1097.707078923939
2019-02-28,1091.8804028661002
2019-03-01,1097.2019023667322
2019-03-05,1107.9462813454866
2019-03-06,1111.7148073446747
2019-03-07,1112.9374596208268
2019-03-08,1111.2156432508036
2019-03-11,1124.865549168451
2019-03-12,1138.1347154785715
2019-03-13,1138.0151510196793
2019-03-14,1137.9236155935866
2019-03-15,1147.850262497375
2019-03-18,1147.7852001377905
2019-03-19,1154.530549029007
2019-03-20,1150.8152247122166
2019-03-22,1144.401827576268
2019-03-25,1133.94483003801
2019-03-26,1147.88389932413
2019-03-27,1144.4648366974159
2019-03-28,1158.2500974904497
2019-04-01,1158.2500974904497
2019-04-02,1165.8026934712493
2019-04-03,1156.8886552483887
2019-04-04,1149.2742664355742
2019-04-05,1154.7523129259782
2019-04-08,1153.227406115789
2019-04-09,1158.611475566832
2019-04-10,1148.8310057777346
2019-04-11,1149.0067843749728
2019-04-12,1151.5506837820994
2019-04-15,1160.965268192577
2019-04-16,1173.7503456575944
2019-04-18,1173.492608065466
2019-04-22,1163.3326851260108
2019-04-23,1161.9940909178808
2019-04-24,1176.5510343775984
2019-04-25,1170.3783316022825
2019-04-26,1183.5000816881204
2019-04-30,1185.4415292176325
2019-05-02,1174.9084411269864
2019-05-03,1169.942692107194
2019-05-06,1162.841598739633
2019-05-07,1155.694170555859
2019-05-08,1144.5746409343938
2019-05-09,1139.1929696277148
2019-05-10,1137.1742230921018
2019-05-13,1125.7384603253893
2019-05-14,1132.0748277948603
2019-05-15,1124.1686110666528
2019-05-16,1134.7293774927055
2019-05-17,1146.319374653585
2019-05-20,1189.3669844000913
2019-05-21,1176.3941134938184
2019-05-22,1180.2018535333332
2019-05-23,1176.857880878179
2019-05-24,1194.0154852782885
2019-05-27,1200.5294739564563
2019-05-28,1202.4844805014695
2019-05-29,1196.1553817953977
2019-05-30,1206.3876304481407
2019-05-31,1211.2759723134443
2019-06-03,1229.0912626879579
2019-06-04,1219.8641410698765
2019-06-06,1205.9477404501965
2019-06-07,1207.2533477663064
2019-06-10,1216.0658740956603
2019-06-11,1221.237417264512
2019-06-12,1217.2619957496977
2019-06-13,1217.5595769590873
2019-06-14,1207.5435822959334
2019-06-17,1192.4768827744497
2019-06-18,1194.7696320536832
2019-06-19,1196.174485976812
2019-06-20,1214.4116050570676
2019-06-21,1202.443430532229
2019-06-24,1201.589350946208
2019-06-25,1209.0432549446748
2019-06-26,1210.9750788056065
2019-06-27,1212.801112966654
2019-06-28,1207.083647323557
2019-07-01,1207.083647323557
2019-07-02,1211.9851401852166
2019-07-03,1211.6870214777307
2019-07-04,1216.3037618942055
2019-07-05,1198.7747801572418
2019-07-08,1172.6718662405083
2019-07-09,1169.316724008596
2019-07-10,1163.453930363245
2019-07-11,1169.2309783031021
2019-07-12,1167.1829522302405
2019-07-15,1175.5740079636948
2019-07-16,1181.8486922465586
2019-07-17,1185.0631557603851
2019-07-18,1167.442176986283
2019-07-19,1155.8539801222473
2019-07-22,1158.2808647314114
2019-07-23,1160.1499650789947
2019-07-24,1154.6667484109153
2019-07-25,1156.8596850193755
2019-07-26,1157.462119952383
2019-07-29,1152.3714647593954
2019-07-30,1147.8960418883307
2019-07-31,1150.0962596311433
2019-08-01,1135.4678024656814
2019-08-02,1141.2016614717197
2019-08-05,1132.8095291522604
2019-08-06,1141.2221373221714
2019-08-07,1134.8600802727824
2019-08-08,1152.3200505815262
2019-08-09,1159.1875523772774
2019-08-13,1144.7692568760206
2019-08-14,1152.3379406795884
2019-08-16,1152.5556189987376
2019-08-19,1153.0601321078425
2019-08-20,1154.0427491598518
2019-08-21,1147.3389063193306
2019-08-22,1137.1999912401907
2019-08-23,1146.1629688490148
2019-08-26,1164.6645804654465
2019-08-27,1164.4617684969987
2019-08-28,1155.5134866881851
2019-08-29,1148.8393191327532
2019-08-30,1155.7068114582219
2019-09-03,1132.1095010632264
2019-09-04,1134.3406821953358
2019-09-05,1134.408232138961
2019-09-06,1143.3925881934372
2019-09-09,1149.4924578435646
2019-09-11,1150.2968231159753
2019-09-12,1142.176724229926
2019-09-13,1152.571769274277
2019-09-16,1149.146005731551
2019-09-17,1132.2884506713112
2019-09-18,1135.5517317909175
2019-09-19,1120.5110772683595
2019-09-20,1177.4824146788994
2019-09-23,1199.4935101792132
2019-09-24,1199.0107507121081
2019-09-25,1187.7920547674237
2019-09-26,1200.9916305544893
2019-09-27,1196.0344184061576
2019-09-30,1197.244512983624
2019-10-01,1182.186166492275
2019-10-03,1173.5473823454045
2019-10-04,1160.377356835888
2019-10-07,1154.4750972144102
2019-10-09,1173.290260773329
2019-10-10,1167.9134844568414
2019-10-11,1175.11151512484
2019-10-14,1182.8884292414764
2019-10-15,1193.4211248234244
2019-10-16,1196.1120103763742
2019-10-17,1210.069610830134
2019-10-18,1218.854780752774
2019-10-22,1209.511647758037
2019-10-23,1211.6769187579746
2019-10-24,1212.63453006545
2019-10-25,1220.469188260962
2019-10-27,1221.6869265184791
2019-10-29,1237.9464778157471
2019-10-30,1248.890170407664
2019-10-31,1255.0423867103173
2019-11-01,1249.8487246171835
2019-11-04,1249.9434780223423
2019-11-05,1246.5069034217286
2019-11-06,1246.0389436900214
2019-11-07,1247.1076602412638
2019-11-08,1233.2712168815515
2019-11-11,1232.4661840032686
2019-11-13,1233.1916741735508
2019-11-14,1234.9074940888308
2019-11-15,1240.4170195446166
2019-11-18,1238.9414437171097
2019-11-19,1244.7360491617499
2019-11-20,1250.1090352401036
2019-11-21,1248.6028741744558
2019-11-22,1237.719427888476
2019-11-25,1255.7943180256432
2019-11-26,1249.3208264815862
2019-11-27,1256.7560655043994
2019-11-28,1263.5461899783477
2019-11-29,1251.553519432426
2019-12-02,1251.62142086058
2019-12-03,1250.456502057282
2019-12-04,1257.8084939201888
2019-12-05,1254.9811003585057
2019-12-06,1247.1297186515742
2019-12-09,1242.102247946695
2019-12-10,1234.1643876819876
2019-12-11,1239.6851612714306
2019-12-12,1242.989208772134
2019-12-13,1256.3363223105066
2019-12-16,1255.9230184620535
2019-12-17,1265.3627376697405
2019-12-18,1267.0410925158287
2019-12-19,1277.4786963864015
2019-12-20,1279.7339273950279
2019-12-23,1279.5482397179796
2019-12-24,1275.8472110507755
2019-12-26,1266.2451245928
2019-12-27,1276.868115630605
2019-12-30,1274.9474913732633
2019-12-31,1266.125464180431
2020-01-01,1265.4214150314076
2020-01-02,1273.6742942355816
2020-01-03,1272.2755487940308
2020-01-06,1252.7406351075397
2020-01-07,1257.6662939112014
2020-01-08,1260.1738274348813
2020-01-09,1274.0957259266847
2020-01-10,1277.9442371140399
2020-01-13,1285.2390463092424
2020-01-14,1285.5651228986321
2020-01-15,1285.5315319475383
2020-01-16,1289.250084056364
2020-01-17,1292.2538986250224
2020-01-20,1276.380528840349
2020-01-21,1271.6219234449704
2020-01-22,1269.1435516740287
2020-01-23,1278.450681545562
2020-01-24,1284.6176423972481
2020-01-27,1273.7536522814844
2020-01-28,1265.9759924966315
2020-01-29,1268.5271178839885
2020-01-30,1258.6200832664563
2020-01-31,1250.0604024021097
2020-02-03,1242.5342813011293
2020-02-04,1263.4365305755432
2020-02-05,1274.2397799974756
2020-02-06,1277.6487255816842
2020-02-07,1275.0123929018298
2020-02-10,1272.2052382025895
2020-02-11,1277.6479782437316
2020-02-12,1291.0327824813714
2020-02-13,1292.0369328221468
2020-02-14,1288.0006550309938
2020-02-17,1285.8153992987286
2020-02-18,1281.4874983097243
2020-02-19,1289.9846571864975
2020-02-20,1282.978516889561
2020-02-24,1258.519799954899
2020-02-25,1259.4036609589693
2020-02-26,1247.3840243667082
2020-02-27,1244.8881621274659
2020-02-28,1199.0639032390368
2020-03-02,1192.0188457563904
2020-03-03,1209.4924406394923
2020-03-04,1208.9708020136113
2020-03-05,1217.4465563802944
2020-03-06,1194.6380946312959
2020-03-09,1130.948968901135
2020-03-11,1129.0337373015807
2020-03-12,1037.2738176903583
2020-03-13,1069.704283880308
2020-03-16,993.6888168193481
2020-03-17,974.6728064878229
2020-03-18,930.3781260759321
2020-03-19,908.2970143066266
2020-03-20,965.1709305137163
2020-03-23,845.734463221593
2020-03-24,878.7109599689283
2020-03-25,934.8252495274885
2020-03-26,970.1940518711167
2020-03-27,967.6404924235303
2020-03-30,935.4761933975935
2020-03-31,967.8660251291009
2020-04-01,922.4411144726753
2020-04-03,898.1698455087239
2020-04-07,987.1496320377126
2020-04-08,979.3889013076418
2020-04-09,1010.3451794264051
2020-04-13,1004.8631280827391
2020-04-15,1000.8772802941855
2020-04-16,1001.8035168583789
2020-04-17,1030.9678824452571
2020-04-20,1029.9671083474059
2020-04-21,999.7432159668485
2020-04-22,1025.250108020952
2020-04-23,1042.2420407327256
2020-04-24,1023.8034006125106
2020-04-27,1040.5618946395477
2020-04-28,1043.2412390261986
2020-04-29,1053.0880010446945
2020-04-30,1083.2573679494371
2020-05-04,1030.174760090419
2020-05-05,1020.6438218205049
2020-05-06,1024.177021387915
2020-05-07,1015.321569693029
2020-05-08,1026.2503290109298
2020-05-11,1027.4913464996148
2020-05-12,1021.8462065099146
2020-05-13,1037.4693083499908
2020-05-14,1014.2805775352708
2020-05-15,1015.149744014991
2020-05-18,989.1504554441472
2020-05-19,996.4781793501254
2020-05-20,1009.2277088639822
2020-05-21,1015.6010925020281
2020-05-22,1017.2933925219778
2020-05-26,1009.3221292843831
2020-05-27,1035.7021734093373
2020-05-28,1050.4647679678324
2020-05-29,1054.722060600845
2020-06-01,1079.248625206775
2020-06-02,1089.5010623075073
2020-06-03,1096.7251678964442
2020-06-04,1099.6487633560837
2020-06-05,1105.7625555786587
2020-06-08,1110.610612071056
2020-06-09,1096.4718784465174
2020-06-10,1105.170028792634
2020-06-11,1080.9507452743228
2020-06-12,1085.5620254989958
2020-06-15,1072.2087983681129
2020-06-16,1080.4939825803644
2020-06-17,1081.9219166763703
2020-06-18,1096.0500344440645
2020-06-19,1113.9410922559175
2020-06-22,1119.2604864467844
2020-06-23,1135.6950580783778
2020-06-24,1116.5919310353054
2020-06-25,1114.7418008711606
2020-06-26,1130.0769656114167
2020-06-29,1123.636149779281
2020-06-30,1123.3952330758625
2020-07-01,1130.4867870666346
2020-07-02,1142.7754533466596
2020-07-03,1155.608932463851
2020-07-06,1172.6641560794426
2020-07-07,1177.0831764641598
2020-07-08,1163.2830080641545
2020-07-09,1171.2442845153978
2020-07-10,1173.5069720081553
2020-07-13,1181.2090822084292
2020-07-14,1161.6282367215963
2020-07-15,1164.9216195080987
2020-07-16,1179.1625108794833
2020-07-17,1192.001029796717
2020-07-20,1201.2990604944791
2020-07-21,1215.3701808966196
2020-07-22,1206.6156513317299
2020-07-23,1211.8935582270633
2020-07-24,1211.521903944295
2020-07-27,1212.8854838782931
2020-07-28,1236.2986886079907
2020-07-29,1223.6468080372977
2020-07-30,1219.650943541366
2020-07-31,1218.567278084303
2020-08-03,1199.8790034083654
2020-08-04,1216.8928398023286
2020-08-05,1218.5598522910805
2020-08-06,1230.769257183934
2020-08-07,1229.633802457971
2020-08-10,1230.9153572970201
2020-08-11,1232.1093711602007
2020-08-12,1230.6928426779532
2020-08-13,1230.1357119119357
2020-08-14,1217.5965987914578
2020-08-17,1221.4948654608743
2020-08-18,1237.971036385687
2020-08-19,1239.9988859574155
2020-08-20,1228.6207214478359
2020-08-21,1233.5738589791417
2020-08-24,1242.4771783639505
2020-08-25,1242.5207884462166
2020-08-26,1248.1367003119908
2020-08-27,1246.6285781412334
2020-08-28,1256.1416328016292
2020-08-31,1230.3873392916325
2020-09-01,1241.1864811263733
2020-09-02,1246.5930078733197
2020-09-03,1247.4785999340934
2020-09-04,1230.255409026411
2020-09-07,1236.398897470435
2020-09-08,1234.1527916422413
2020-09-09,1229.6370055626799
2020-09-10,1247.8692142701884
2020-09-11,1253.4906614166202
2020-09-14,1258.7292767647832
2020-09-15,1265.8747558310383
2020-09-16,1272.9839162648088
2020-09-17,1262.8492371246582
2020-09-18,1257.582337993814
2020-09-21,1234.0352952125297
2020-09-22,1230.9693884672135
2020-09-23,1226.35852793661
2020-09-24,1189.8788828547197
2020-09-25,1218.3589197817687
2020-09-28,1232.6768631050409
2020-09-29,1235.0025818261624
2020-09-30,1236.2153936036148
2020-10-01,1253.5242054798707
2020-10-05,1274.577160806644
2020-10-06,1284.2789214673685
2020-10-07,1295.1991451654285
2020-10-08,1312.3365158693568
2020-10-09,1318.27236501122
2020-10-12,1321.2393914578022
2020-10-13,1324.9160024494556
2020-10-14,1327.6488662146676
2020-10-15,1295.143640120974
2020-10-16,1300.6238225526174
2020-10-19,1308.3387145491697
2020-10-20,1314.300623815521
2020-10-21,1312.5562767116637
2020-10-22,1309.1530509330346
2020-10-23,1311.5617697052344
2020-10-26,1299.164974842236
2020-10-27,1310.3485231823875
2020-10-28,1299.1225568954815
2020-10-29,1297.1375666898891
2020-10-30,1291.8157600572579
2020-11-02,1285.5227734351988
2020-11-03,1295.848054701479
2020-11-04,1309.4661618640996
2020-11-05,1332.699119073652
2020-11-06,1343.4787106521362
2020-11-09,1364.4338770731938
2020-11-10,1366.5347014951
2020-11-11,1376.3690077484957
2020-11-12,1369.745165014954
2020-11-13,1371.7173357253744
2020-11-14,1378.3984343727432
2020-11-17,1386.725843248683
2020-11-18,1386.746739657677
2020-11-19,1369.077407500086
2020-11-20,1377.300983888067
2020-11-23,1388.245710184425
2020-11-24,1401.2069106162387
2020-11-25,1379.763655921676
2020-11-26,1389.520983453201
2020-11-27,1382.6037700915135
2020-12-01,1397.9305218330512
2020-12-02,1400.6627255945855
2020-12-03,1404.245533616178
2020-12-04,1422.3428015967006
2020-12-07,1432.9054768026508
2020-12-08,1443.1698971396097
2020-12-09,1457.8027083602356
2020-12-10,1454.3993763655856
2020-12-11,1457.389813943101
2020-12-14,1463.4524185730734
2020-12-15,1455.6737758739373
2020-12-16,1467.4443390351016
2020-12-17,1469.0271164234782
2020-12-18,1475.343404241662
2020-12-21,1438.2661891183302
2020-12-22,1456.8536250624254
2020-12-23,1474.694301297615
2020-12-24,1488.448117786478
2020-12-28,1501.6940061672065
2020-12-29,1506.426142959704
2020-12-30,1510.0285632381886
2020-12-31,1505.6980062863695
2021-01-01,1512.6609329147386
2021-01-04,1530.3316354158792
2021-01-05,1541.7560651956765
2021-01-06,1535.4510601435932
2021-01-07,1528.2395976316661
2021-01-08,1557.164583129839
2021-01-11,1573.1907234830069
2021-01-12,1576.1017557867033
2021-01-13,1577.5571903502341
2021-01-14,1583.9243518139087
2021-01-15,1565.9738997271145
2021-01-18,1552.375650491861
2021-01-19,1573.9008767455084
2021-01-20,1590.2963674048306
2021-01-21,1584.1600588119823
2021-01-22,1567.3165003489637
2021-01-25,1551.6082190194468
2021-01-27,1526.7352307563879
2021-01-28,1507.9840151092933
2021-01-29,1485.5987366698887
2021-02-01,1541.3181961493235
2021-02-02,1577.1587839960598
2021-02-03,1586.4532795797677
2021-02-04,1592.038166842504
2021-02-05,1595.152417135394
2021-02-08,1613.967837678419
2021-02-09,1615.1669179898724
2021-02-10,1616.5029854553538
2021-02-11,1623.9719033280924
2021-02-12,1620.9655513801665
2021-02-15,1628.779964714487
2021-02-16,1623.535889306196
2021-02-17,1612.506999657165
2021-02-18,1604.0045276473993
2021-02-19,1591.599199042186
2021-02-22,1556.8062063998673
2021-02-23,1558.1690491528302
2021-02-24,1580.1645027292323
2021-02-25,1589.8481607305334
2021-02-26,1535.2527845361087
2021-03-01,1555.377683383068
2021-03-02,1577.716481557457
2021-03-03,1609.2195309201884
2021-03-04,1597.0864979962698
2021-03-05,1584.1507971263045
2021-03-08,1587.135872012706
2021-03-09,1603.841344600816
2021-03-10,1612.379405206537
2021-03-12,1595.5965416217655
2021-03-15,1587.185510316527
2021-03-16,1592.6593431379954
2021-03-17,1573.8110414284845
2021-03-18,1548.9476312787926
2021-03-19,1568.0793493403664
2021-03-22,1573.4555417654447
2021-03-23,1585.305066777744
2021-03-24,1563.1433121178184
2021-03-25,1534.3311588205231
2021-03-26,1551.760957201847
2021-03-30,1588.0448938210982
2021-03-31,1579.6419170504714
2021-04-01,1595.168410354152
2021-04-05,1584.3914396922669
2021-04-06,1595.798741560227
2021-04-07,1605.9110350328979
2021-04-08,1612.1030498007638
2021-04-09,1612.4352385627064
2021-04-12,1557.399089744812
2021-04-13,1561.4704470688173
2021-04-15,1575.2393891489728
2021-04-16,1574.7765251371509
2021-04-19,1546.8826266986491
2021-04-20,1539.7215947343984
2021-04-22,1542.9922498364374
2021-04-23,1534.3981579735096
2021-04-26,1551.5702214350433
2021-04-27,1567.6573768521805
2021-04-28,1583.909274961638
2021-04-29,1583.972783046994
2021-04-30,1553.4653071316595
2021-05-03,1559.8127315725071
2021-05-04,1550.0244730487032
2021-05-05,1565.274236030739
2021-05-06,1571.8456894389428
2021-05-07,1578.9615372987946
2021-05-10,1586.742382281911
2021-05-11,1577.2173994433742
2021-05-12,1561.2374483216356
2021-05-14,1560.8436914375764
2021-05-17,1583.808686260958
2021-05-18,1599.0470360403904
2021-05-19,1591.895523129
2021-05-20,1581.1718063224093
2021-05-21,1607.5211396196028
2021-05-24,1608.205032354999
2021-05-25,1612.6548465544752
2021-05-26,1625.252539674372
2021-05-27,1631.909487964003
2021-05-28,1635.9009087921015
2021-05-31,1653.3157167506554
2021-06-01,1654.853060651288
2021-06-02,1657.5039119396642
2021-06-03,1672.3938937016537
2021-06-04,1669.1995512625053
2021-06-07,1681.1068583945535
2021-06-08,1683.641060758944
2021-06-09,1672.1253676640656
2021-06-10,1682.0247682062313
2021-06-11,1688.2915710709708
2021-06-14,1684.8040339239915
2021-06-15,1693.2610974636686
2021-06-16,1681.2629775291527
2021-06-17,1677.8652773882973
2021-06-18,1685.8555922577686
2021-06-21,1694.5525114184798
2021-06-22,1697.4403332831848
2021-06-23,1686.685795105431
2021-06-24,1704.4619957769473
2021-06-25,1709.5975987983745
2021-06-28,1700.141352237726
2021-06-29,1694.257970084681
2021-06-30,1692.9682633253797
2021-07-01,1689.6956528003357
2021-07-02,1691.5858997990297
2021-07-05,1700.1495622290747
2021-07-06,1694.3128672288321
2021-07-07,1699.4242604161889
2021-07-08,1683.4773178942476
2021-07-09,1676.6830116671654
2021-07-12,1677.95462912381
2021-07-13,1685.3462360660242
2021-07-14,1691.877685488281
2021-07-15,1698.9010126439773
2021-07-16,1698.4633490607753
2021-07-19,1684.2298273855993
2021-07-20,1679.5716045587026
2021-07-22,1696.361262324179
2021-07-23,1700.4782251293027
2021-07-26,1696.0484123521192
2021-07-27,1688.9397611747834
2021-07-28,1689.2501777593552
2021-07-29,1696.0432522766548
2021-07-30,1691.3758264780786
2021-08-02,1707.8333078544965
2021-08-03,1735.946861621462
2021-08-04,1743.5425873719507
2021-08-05,1747.176018725328
2021-08-06,1745.4554304239148
2021-08-09,1747.3187780739456
2021-08-10,1751.1520796070733
2021-08-11,1751.237406913872
2021-08-12,1758.8092490004478
2021-08-13,1782.4416739502708
2021-08-16,1781.845213469769
2021-08-17,1795.404755326108
2021-08-18,1790.6694364812486
2021-08-20,1781.2847138063412
2021-08-23,1792.955269537186
2021-08-24,1799.2153327912458
2021-08-25,1801.24522257147
2021-08-26,1800.1475763296085
2021-08-27,1810.5856525113297
2021-08-30,1831.8145575031872
2021-08-31,1858.7816290815085
2021-09-01,1852.7782444825923
2021-09-02,1876.7739904168282
2021-09-03,1885.40768207758
2021-09-06,1893.2440493555162
2021-09-07,1886.386232098005
2021-09-08,1885.649737328252
2021-09-09,1888.7242084311351
2021-09-13,1889.0864108112678
2021-09-14,1894.1116258091429
2021-09-15,1915.0017697734422
2021-09-16,1919.8044444619059
2021-09-17,1909.0234547675739
2021-09-20,1896.9600003510939
2021-09-21,1910.5843203775635
2021-09-22,1908.548229054481
2021-09-23,1931.3499694741224
2021-09-24,1936.2430178868563
2021-09-27,1932.573772762785
2021-09-28,1918.8336548378227
2021-09-29,1915.8110781835276
2021-09-30,1902.8631129772225
2021-10-01,1891.9764819356974
2021-10-04,1908.1301305313218
2021-10-05,1925.9385000860127
2021-10-06,1903.1808868643977
2021-10-07,1928.0726639098743
2021-10-08,1942.9635670770908
2021-10-11,1926.4821820237605
2021-10-12,1929.3820784236739
2021-10-13,1938.5219367251457
2021-10-14,1950.8553671509485
2021-10-18,1964.0440802051626
2021-10-19,1955.9546799994635
2021-10-20,1944.8554452056833
2021-10-21,1927.7541278565648
2021-10-22,1919.7741378118017
2021-10-25,1924.1163571994116
2021-10-26,1936.7434955825204
2021-10-27,1937.310496179661
2021-10-28,1896.7909016385142
2021-10-29,1880.9393917689113
2021-11-01,1912.4950122299322
2021-11-02,1913.062490930493
2021-11-03,1908.6792227377694
2021-11-04,1916.3311654568915
2021-11-08,1929.1019755075797
2021-11-09,1930.7573230621324
2021-11-10,1926.0148340552264
2021-11-11,1913.6532884667763
2021-11-12,1937.0008754655264
2021-11-15,1939.977769013687
2021-11-16,1929.0642599596656
2021-11-17,1917.0637788469512
2021-11-18,1905.048356412649
2021-11-22,1877.4439767467577
2021-11-23,1884.8913649062679
2021-11-24,1875.8169250462406
2021-11-25,1887.9511853219558
2021-11-26,1840.9000764241932
2021-11-29,1849.686978630805
2021-11-30,1844.539640413703
2021-12-01,1865.5385555025896
2021-12-02,1887.1936326694042
2021-12-03,1865.5034470033777
2021-12-06,1828.1086227897981
2021-12-07,1855.3050943058374
2021-12-08,1887.1441974619997
2021-12-09,1889.2190745264943
2021-12-10,1892.9338407540554
2021-12-13,1879.6357091723116
2021-12-14,1877.9408480828577
2021-12-15,1868.6509992996994
2021-12-16,1871.9475245187302
2021-12-17,1849.429524423323
2021-12-20,1819.8775195868789
2021-12-21,1841.4668003892782
2021-12-22,1863.3730758826475
2021-12-23,1872.3455548161558
2021-12-24,1870.3576489966922
2021-12-27,1878.492104055091
2021-12-28,1895.1437886467572
2021-12-29,1892.4222276453272
2021-12-30,1894.2257235555078
2021-12-31,1910.6162256089774
2022-01-03,1938.8734873050955
2022-01-04,1961.7381272153477
2022-01-05,1970.429921236326
2022-01-06,1951.1878640682462
2022-01-07,1960.6735368086474
