,0
2018-07-12,1084.276347311257
2018-07-13,1082.841162706032
2018-07-16,1072.8182141331356
2018-07-17,1080.7499117594011
2018-07-18,1076.603124062372
2018-07-19,1073.1200900208871
2018-07-20,1078.952971983686
2018-07-23,1090.078677490949
2018-07-24,1096.2327423484053
2018-07-25,1092.4190349603105
2018-07-26,1094.6409738082477
2018-07-27,1099.6324248018618
2018-07-30,1109.0767795439324
2018-07-31,1115.1198835680132
2018-08-01,1116.4399633117198
2018-08-02,1108.677063746949
2018-08-03,1118.7972802534755
2018-08-06,1123.3006950126655
2018-08-07,1120.2054601406996
2018-08-08,1125.895897241157
2018-08-09,1127.4567130577527
2018-08-10,1122.3073564412146
2018-08-13,1116.0556827115931
2018-08-14,1126.2874845658341
2018-08-16,1122.02965687794
2018-08-17,1132.9112199094834
2018-08-20,1140.7432406157504
2018-08-21,1143.6579255654965
2018-08-23,1146.6991533976673
2018-08-24,1145.6330033925844
2018-08-27,1158.1458661772053
2018-08-28,1162.1407078784887
2018-08-29,1159.6365012394003
2018-08-30,1159.354623706487
2018-08-31,1159.8856180749278
2018-09-03,1146.6960580477635
2018-09-04,1137.2103301233346
2018-09-05,1132.122241606411
2018-09-06,1137.5412459347772
2018-09-07,1142.1822940096745
2018-09-10,1127.6864548184537
2018-09-11,1114.7696531295335
2018-09-12,1119.8911042026114
2018-09-14,1134.529627343482
2018-09-17,1124.551147339271
2018-09-18,1115.588321091313
2018-09-19,1113.9422545030138
2018-09-21,1103.0325297533523
2018-09-24,1093.9096808744137
2018-09-25,1103.7628064781231
2018-09-26,1100.8104768694418
2018-09-27,1095.2241908623223
2018-09-28,1084.5677257978843
2018-10-01,1084.5677257978843
2018-10-03,1065.9187608474338
2018-10-04,1041.8689400158644
2018-10-05,1015.3202675773496
2018-10-08,1021.2816114378965
2018-10-09,1013.5891411226461
2018-10-10,1027.831805319154
2018-10-11,1006.2860855982782
2018-10-12,1025.4328887646357
2018-10-15,1026.0325363810941
2018-10-16,1036.6747613981547
2018-10-17,1023.43331553864
2018-10-19,1012.5268717901705
2018-10-22,1003.2772407366073
2018-10-23,988.7024419744137
2018-10-24,995.2613897781505
2018-10-25,988.6655419698332
2018-10-26,976.591374146105
2018-10-29,1003.2006618140301
2018-10-30,1002.1605994969109
2018-10-31,1019.1641600616103
2018-11-01,1020.9555079615304
2018-11-02,1035.0470563684544
2018-11-05,1034.9355569414472
2018-11-06,1035.0764457346659
2018-11-07,1041.374141198143
2018-11-09,1042.034034831533
2018-11-12,1033.7302102377794
2018-11-13,1042.9305294639394
2018-11-14,1041.4757252190916
2018-11-15,1045.0533159510999
2018-11-16,1048.8935092743147
2018-11-19,1054.6537886568585
2018-11-20,1043.0754477574665
2018-11-21,1038.3711014707055
2018-11-22,1030.851650106057
2018-11-26,1040.4551611128531
2018-11-27,1045.6807002077603
2018-11-28,1049.1083997436813
2018-11-29,1057.4157836520578
2018-11-30,1058.6747839206814
2018-12-03,1062.9733815089887
2018-12-04,1063.3823912975347
2018-12-05,1053.8457533466362
2018-12-06,1033.9297594728723
2018-12-07,1043.480976507547
2018-12-10,1023.8894903571485
2018-12-11,1033.5277270897623
2018-12-12,1052.9886094818921
2018-12-13,1057.6362156676016
2018-12-14,1062.0664450040915
2018-12-17,1065.0376728545202
2018-12-18,1067.6497311622359
2018-12-19,1072.6925324313681
2018-12-20,1069.074195304083
2018-12-21,1049.5335349691832
2018-12-24,1043.9109575753985
2018-12-26,1047.350627328945
2018-12-27,1052.6155571809438
2018-12-28,1059.3077012779227
2018-12-31,1060.070489554999
2019-01-01,1061.427274439062
2019-01-02,1053.4023435217273
2019-01-03,1042.8901217295152
2019-01-04,1045.912957595645
2019-01-07,1052.0421620601671
2019-01-08,1055.2809617281448
2019-01-09,1057.6578784442288
2019-01-10,1055.9239547230636
2019-01-11,1048.847148205805
2019-01-14,1042.5280666298022
2019-01-15,1057.1507482566606
2019-01-16,1058.940971247818
2019-01-17,1058.9027315495441
2019-01-18,1056.669012210466
2019-01-21,1059.834415562384
2019-01-22,1057.7238338249285
2019-01-23,1052.248898203372
2019-01-24,1054.39017479754
2019-01-25,1044.7408809815681
2019-01-28,1036.351855338997
2019-01-29,1039.8539474717227
2019-01-30,1042.4482086092623
2019-01-31,1059.0192370175102
2019-02-01,1063.500043651542
2019-02-04,1065.3983973780705
2019-02-05,1067.2857363516737
2019-02-06,1079.9812737412274
2019-02-07,1082.6750443594572
2019-02-08,1071.001773922674
2019-02-11,1062.412398964243
2019-02-12,1058.9793042341416
2019-02-14,1049.7069893068658
2019-02-15,1045.9631685315271
2019-02-18,1034.9946158539478
2019-02-19,1029.4409123289834
2019-02-20,1042.7528879897125
2019-02-21,1047.68935810337
2019-02-22,1051.2368558582846
2019-02-25,1059.763839624452
2019-02-26,1061.0928881225027
2019-02-27,1060.833719809763
2019-02-28,1057.785754777339
2019-03-01,1065.5976410985918
2019-03-05,1076.9433029229053
2019-03-06,1081.410977774807
2019-03-07,1079.4866157577303
2019-03-08,1078.0738495158253
2019-03-11,1092.947804511918
2019-03-12,1102.7046221919898
2019-03-13,1100.8009581695337
2019-03-14,1101.6397741492428
2019-03-15,1110.5379469136167
2019-03-18,1111.3538072165968
2019-03-19,1117.6834884808138
2019-03-20,1113.27057838865
2019-03-22,1108.663751701932
2019-03-25,1099.55484066028
2019-03-26,1112.8427000230552
2019-03-27,1110.2189193863676
2019-03-28,1122.9071810599742
2019-04-01,1122.9071810599742
2019-04-02,1126.7118995659935
2019-04-03,1118.059443035482
2019-04-04,1111.9021643778037
2019-04-05,1118.5334868201735
2019-04-08,1115.1377097248153
2019-04-09,1121.5320613183712
2019-04-10,1114.1347167851393
2019-04-11,1114.899692238989
2019-04-12,1118.5923957421276
2019-04-15,1127.2787667422826
2019-04-16,1138.354846137824
2019-04-18,1136.6946525878031
2019-04-22,1124.7514664454654
2019-04-23,1123.0678907377103
2019-04-24,1136.8858340732845
2019-04-25,1132.5095614827756
2019-04-26,1144.032648849936
2019-04-30,1144.0870918225457
2019-05-02,1135.9136306112991
2019-05-03,1131.1867586564865
2019-05-06,1123.0700939132043
2019-05-07,1115.4153754654164
2019-05-08,1104.653937131385
2019-05-09,1100.209930516137
2019-05-10,1097.7568699384394
2019-05-13,1084.8543132090597
2019-05-14,1089.7543726352844
2019-05-15,1081.8977312998657
2019-05-16,1091.6907129020183
2019-05-17,1101.265991889337
2019-05-20,1141.775103488094
2019-05-21,1129.8582963238337
2019-05-22,1131.9583396028634
2019-05-23,1131.926262082825
2019-05-24,1149.2859351095533
2019-05-27,1156.8671381428114
2019-05-28,1159.7271682784778
2019-05-29,1152.942715325165
2019-05-30,1160.7443027706393
2019-05-31,1164.857468250537
2019-06-03,1181.6832098801667
2019-06-04,1172.6172740908132
2019-06-06,1158.2549994838341
2019-06-07,1160.1821539854259
2019-06-10,1167.1675774827809
2019-06-11,1172.2317814719204
2019-06-12,1167.565971443675
2019-06-13,1168.2203383828642
2019-06-14,1158.5994787375387
2019-06-17,1143.6990412820207
2019-06-18,1146.4660711029146
2019-06-19,1144.047554314132
2019-06-20,1159.6234611904415
2019-06-21,1149.583228462465
2019-06-24,1148.697728314312
2019-06-25,1155.851521207398
2019-06-26,1160.3841301906702
2019-06-27,1161.8168482498356
2019-06-28,1157.31915835514
2019-07-01,1157.31915835514
2019-07-02,1161.5843826010052
2019-07-03,1162.106338930394
2019-07-04,1166.3984509719223
2019-07-05,1147.5237515001056
2019-07-08,1123.9342450096292
2019-07-09,1122.969844938716
2019-07-10,1115.2073655489153
2019-07-11,1122.2913168467114
2019-07-12,1120.759824007749
2019-07-15,1127.1450410789066
2019-07-16,1133.805463262836
2019-07-17,1136.7120811491393
2019-07-18,1120.7589009176481
2019-07-19,1107.4341240039914
2019-07-22,1110.8949515393113
2019-07-23,1111.7812586174061
2019-07-24,1104.5370157756386
2019-07-25,1106.6111208022908
2019-07-26,1108.445689571214
2019-07-29,1100.838992498028
2019-07-30,1092.5281830773295
2019-07-31,1096.842213573962
2019-08-01,1082.5392870313253
2019-08-02,1085.9355937276855
2019-08-05,1076.5024179541024
2019-08-06,1084.8351438735476
2019-08-07,1078.6034488492494
2019-08-08,1095.4073005533746
2019-08-09,1100.1609619753367
2019-08-13,1081.9710894624209
2019-08-14,1092.2552699922765
2019-08-16,1093.7436247979904
2019-08-19,1094.1128217512432
2019-08-20,1093.330066811179
2019-08-21,1084.3354105097426
2019-08-22,1073.3608534782325
2019-08-23,1083.9290131389694
2019-08-26,1101.6969570132724
2019-08-27,1103.6137681363343
2019-08-28,1095.7751379031492
2019-08-29,1090.1798351629782
2019-08-30,1097.6491477063187
2019-09-03,1075.3849707189404
2019-09-04,1077.912410739891
2019-09-05,1079.747373407561
2019-09-06,1087.997030047748
2019-09-09,1093.075587164973
2019-09-11,1094.3905661955664
2019-09-12,1087.7799315531538
2019-09-13,1098.2486071737085
2019-09-16,1093.9477099544958
2019-09-17,1077.4115663818077
2019-09-18,1081.1330897099701
2019-09-19,1066.031848854986
2019-09-20,1119.7793080424756
2019-09-23,1140.8568521693178
2019-09-24,1140.2878566986062
2019-09-25,1129.5361238663754
2019-09-26,1144.2176032360485
2019-09-27,1137.2885713319865
2019-09-30,1136.7856244341253
2019-10-01,1121.1439666127478
2019-10-03,1115.16392027178
2019-10-04,1102.8153615639894
2019-10-07,1097.0754702199079
2019-10-09,1114.2882560080004
2019-10-10,1108.998842556264
2019-10-11,1115.873729142089
2019-10-14,1123.142671055529
2019-10-15,1133.1188764576455
2019-10-16,1137.5791996811076
2019-10-17,1149.7796360889104
2019-10-18,1159.3570356097578
2019-10-22,1153.5079983510711
2019-10-23,1154.027631818528
2019-10-24,1153.0465546318192
2019-10-25,1157.8459831422902
2019-10-27,1159.5462840436417
2019-10-29,1175.5406177734637
2019-10-30,1184.492072849989
2019-10-31,1190.5396056205882
2019-11-01,1186.922251506502
2019-11-04,1188.079134674295
2019-11-05,1183.9639176439894
2019-11-06,1184.1082177805372
2019-11-07,1185.5408357739238
2019-11-08,1172.7764668850104
2019-11-11,1171.835451925208
2019-11-13,1169.009716380325
2019-11-14,1170.243741346365
2019-11-15,1174.0663075590085
2019-11-18,1173.6062674019768
2019-11-19,1176.0434009450858
2019-11-20,1181.9588957018382
2019-11-21,1178.737227903309
2019-11-22,1170.5158155136157
2019-11-25,1187.0601214302378
2019-11-26,1179.837536042747
2019-11-27,1187.3821544453976
2019-11-28,1194.5493813910598
2019-11-29,1183.9014795934236
2019-12-02,1182.9641969779584
2019-12-03,1178.4189248598013
2019-12-04,1185.9743594232873
2019-12-05,1181.6138636340208
2019-12-06,1173.385605095664
2019-12-09,1169.622171088232
2019-12-10,1160.7862609340402
2019-12-11,1165.6530192421146
2019-12-12,1170.315996329516
2019-12-13,1182.5658500211841
2019-12-16,1180.5628640695263
2019-12-17,1189.6665922235986
2019-12-18,1191.3863177281746
2019-12-19,1199.4340431740172
2019-12-20,1202.566623185735
2019-12-23,1202.1307463488047
2019-12-24,1199.200422845922
2019-12-26,1191.2214459980812
2019-12-27,1200.9832308835862
2019-12-30,1200.4970235540952
2019-12-31,1192.7117516096143
2020-01-01,1193.4078569495334
2020-01-02,1202.4193513318032
2020-01-03,1200.1320540545805
2020-01-06,1181.710281667853
2020-01-07,1187.7453142142822
2020-01-08,1188.8286347875398
2020-01-09,1202.6005293047729
2020-01-10,1206.9459105099447
2020-01-13,1214.5507922084603
2020-01-14,1216.4453992439103
2020-01-15,1217.3559827662593
2020-01-16,1218.7385817864376
2020-01-17,1220.4659520038458
2020-01-20,1205.7863619657662
2020-01-21,1200.668504277699
2020-01-22,1197.8942658532815
2020-01-23,1206.458856905399
2020-01-24,1213.2817807339077
2020-01-27,1203.697564936143
2020-01-28,1196.1236781341204
2020-01-29,1200.5354381077916
2020-01-30,1189.9659041082243
2020-01-31,1179.8192423298585
2020-02-03,1170.2379509217885
2020-02-04,1190.4651128029202
2020-02-05,1200.6980987192749
2020-02-06,1204.5018653317982
2020-02-07,1204.7968556732772
2020-02-10,1199.434366083712
2020-02-11,1205.48049245365
2020-02-12,1215.7858495436683
2020-02-13,1216.1837438939751
2020-02-14,1211.5477809977563
2020-02-17,1207.4094631850535
2020-02-18,1204.0472136425246
2020-02-19,1214.167936890872
2020-02-20,1207.9962427241994
2020-02-24,1184.4852452331318
2020-02-25,1183.4000606225522
2020-02-26,1172.4619332790694
2020-02-27,1168.8190440107408
2020-02-28,1124.5118061834337
2020-03-02,1116.96810054357
2020-03-03,1136.917509337879
2020-03-04,1135.8790031066371
2020-03-05,1142.112949954344
2020-03-06,1119.0111415420704
2020-03-09,1064.0390190890491
2020-03-11,1060.7188619898473
2020-03-12,972.0459158679455
2020-03-13,1000.9226252178734
2020-03-16,932.2827389907202
2020-03-17,914.5730311610392
2020-03-18,871.7772114054983
2020-03-19,846.8053620107593
2020-03-20,898.2883317871357
2020-03-23,789.1753582446413
2020-03-24,816.5754295963264
2020-03-25,863.4240672579368
2020-03-26,891.884991804208
2020-03-27,889.7875390267733
2020-03-30,864.4604384953188
2020-03-31,896.5278044283539
2020-04-01,856.8193362774875
2020-04-03,838.4648815340706
2020-04-07,916.6489795528432
2020-04-08,911.517845691451
2020-04-09,941.9415504869951
2020-04-13,937.9169170474464
2020-04-15,937.334028967929
2020-04-16,940.2257492796017
2020-04-17,963.6491823228745
2020-04-20,961.5879611807329
2020-04-21,933.4690339312327
2020-04-22,953.7482052128787
2020-04-23,966.4882550043906
2020-04-24,949.0658611824483
2020-04-27,965.0338563198137
2020-04-28,967.9106393807386
2020-04-29,978.5624573594017
2020-04-30,1008.962718298542
2020-05-04,959.7133812913854
2020-05-05,951.3033026319835
2020-05-06,955.0754568891389
2020-05-07,948.1058237603853
2020-05-08,956.5281812103924
2020-05-11,959.5319742790509
2020-05-12,956.9834944612235
2020-05-13,972.2602188886224
2020-05-14,952.0259315987622
2020-05-15,952.0771221160539
2020-05-18,925.8234562776828
2020-05-19,933.9377472068692
2020-05-20,947.8387763809588
2020-05-21,952.9405530861384
2020-05-22,955.1610106047004
2020-05-26,950.9080313159985
2020-05-27,974.3273462581956
2020-05-28,987.7140802860781
2020-05-29,995.2429066975172
2020-06-01,1017.1998761665451
2020-06-02,1025.9936734982011
2020-06-03,1033.2692283119454
2020-06-04,1036.8072664150318
2020-06-05,1045.8696354560202
2020-06-08,1050.286773108527
2020-06-09,1037.73470877795
2020-06-10,1043.8066580029435
2020-06-11,1022.0944705976996
2020-06-12,1026.9914523239183
2020-06-15,1014.6359057180986
2020-06-16,1020.3272637916427
2020-06-17,1021.1427277113867
2020-06-18,1034.264626257452
2020-06-19,1048.8383398929363
2020-06-22,1055.3612591715735
2020-06-23,1071.7400276939468
2020-06-24,1053.3043481209163
2020-06-25,1049.9559658299597
2020-06-26,1063.7703309903543
2020-06-29,1056.2164398253979
2020-06-30,1055.5514888971388
2020-07-01,1060.742908443078
2020-07-02,1072.0597944554063
2020-07-03,1082.6735813461505
2020-07-06,1098.5725740188552
2020-07-07,1100.6868969577415
2020-07-08,1090.170881145793
2020-07-09,1097.1266448925571
2020-07-10,1097.0013818569305
2020-07-13,1103.7721786761585
2020-07-14,1084.7000685764565
2020-07-15,1088.1855214152145
2020-07-16,1100.5797754562784
2020-07-17,1114.285367224352
2020-07-20,1123.5305481875396
2020-07-21,1134.9469899756918
2020-07-22,1127.1519494417946
2020-07-23,1132.2775403219239
2020-07-24,1129.709830975263
2020-07-27,1129.534863954722
2020-07-28,1150.6647144265153
2020-07-29,1142.4896746885759
2020-07-30,1138.4615927139398
2020-07-31,1140.0299928873528
2020-08-03,1123.6959002053381
2020-08-04,1138.1084157053367
2020-08-05,1141.2753892294068
2020-08-06,1152.6820540047984
2020-08-07,1153.808702203822
2020-08-10,1160.1778416316838
2020-08-11,1161.2530239381065
2020-08-12,1160.3977637185124
2020-08-13,1162.342569678063
2020-08-14,1151.615058015377
2020-08-17,1159.1460747840297
2020-08-18,1173.905757653138
2020-08-19,1176.4868621208454
2020-08-20,1169.2899831922725
2020-08-21,1173.452823277208
2020-08-24,1179.7034469293965
2020-08-25,1180.6609018015054
2020-08-26,1185.755990381343
2020-08-27,1186.0649412526197
2020-08-28,1194.4960222977213
2020-08-31,1168.1698750426863
2020-09-01,1178.807633331013
2020-09-02,1186.7690427433513
2020-09-03,1188.8787126940867
2020-09-04,1170.6359606685191
2020-09-07,1172.937457160867
2020-09-08,1168.6806164960517
2020-09-09,1165.5160308823808
2020-09-10,1180.9562833528614
2020-09-11,1186.399469922866
2020-09-14,1191.90977762699
2020-09-15,1198.9691937103482
2020-09-16,1205.9109667123828
2020-09-17,1197.7239491625678
2020-09-18,1197.2641911707258
2020-09-21,1169.957154464832
2020-09-22,1164.8828292348517
2020-09-23,1159.524081944141
2020-09-24,1123.857564373238
2020-09-25,1152.1335870732032
2020-09-28,1169.0422111572486
2020-09-29,1168.796312837351
2020-09-30,1169.876563445497
2020-10-01,1186.0763187027944
2020-10-05,1203.3336396266877
2020-10-06,1213.0145019468366
2020-10-07,1220.5878264543396
2020-10-08,1233.776227028385
2020-10-09,1238.0471720239
2020-10-12,1239.4859515920386
2020-10-13,1241.1817465806726
2020-10-14,1243.062799854515
2020-10-15,1215.0486455856844
2020-10-16,1221.752347690766
2020-10-19,1227.9882686712979
2020-10-20,1232.6104493564394
2020-10-21,1232.195120416183
2020-10-22,1229.7211894679099
2020-10-23,1232.2331135146962
2020-10-26,1218.8761013884418
2020-10-27,1230.218565010811
2020-10-28,1219.121021411962
2020-10-29,1216.9993355895826
2020-10-30,1215.3186964416109
2020-11-02,1210.2938083881058
2020-11-03,1220.0172176890762
2020-11-04,1231.7800141610333
2020-11-05,1255.6234708825332
2020-11-06,1264.1702512051174
2020-11-09,1284.4809758750876
2020-11-10,1287.3999098604259
2020-11-11,1299.4138401726093
2020-11-12,1294.5904976777458
2020-11-13,1298.3060247803162
2020-11-14,1304.3777544960449
2020-11-17,1312.4774084148112
2020-11-18,1315.980607108502
2020-11-19,1299.8547307879005
2020-11-20,1308.2135164417139
2020-11-23,1320.8013033030822
2020-11-24,1332.7294038044083
2020-11-25,1313.6297013095402
2020-11-26,1324.0095756508936
2020-11-27,1319.392527528541
2020-12-01,1336.9919028838788
2020-12-02,1343.8688619167099
2020-12-03,1349.3536417725809
2020-12-04,1365.7661193111085
2020-12-07,1376.6809384206908
2020-12-08,1382.7504003771492
2020-12-09,1395.0047343050278
2020-12-10,1390.8846708557583
2020-12-11,1393.5421482205581
2020-12-14,1399.0332448949846
2020-12-15,1395.3404630379223
2020-12-16,1406.5694467624817
2020-12-17,1406.7473725213117
2020-12-18,1411.1804732900962
2020-12-21,1368.1449292080856
2020-12-22,1388.1737744208997
2020-12-23,1405.19628392162
2020-12-24,1417.8974242519405
2020-12-28,1431.2559622299525
2020-12-29,1434.300937109481
2020-12-30,1439.6271234411017
2020-12-31,1436.1305279297715
2021-01-01,1443.175927449482
2021-01-04,1461.7466731868049
2021-01-05,1469.8338363537773
2021-01-06,1466.8003571193785
2021-01-07,1464.8816447381475
2021-01-08,1492.04372363864
2021-01-11,1504.8989040407805
2021-01-12,1508.1088543340907
2021-01-13,1511.8937633827109
2021-01-14,1517.426276769809
2021-01-15,1498.837639015474
2021-01-18,1481.3386363618015
2021-01-19,1503.0659302636582
2021-01-20,1517.7645351375852
2021-01-21,1507.8544248823814
2021-01-22,1489.8128825870458
2021-01-25,1476.0090005898815
2021-01-27,1453.9940983844251
2021-01-28,1439.0061638443449
2021-01-29,1418.2201000530042
2021-02-01,1471.6209556756367
2021-02-02,1506.1994501286588
2021-02-03,1517.5682671160323
2021-02-04,1526.9911197602253
2021-02-05,1527.443498873253
2021-02-08,1548.185918576521
2021-02-09,1547.597749137322
2021-02-10,1549.3383176455718
2021-02-11,1556.8822668709233
2021-02-12,1554.0148513092554
2021-02-15,1562.7520738791516
2021-02-16,1561.5771955394518
2021-02-17,1554.0755739704832
2021-02-18,1551.250426666016
2021-02-19,1536.6929052597548
2021-02-22,1507.69671234363
2021-02-23,1512.766664191245
2021-02-24,1532.4218079490797
2021-02-25,1549.1519909495182
2021-02-26,1496.2628194458973
2021-03-01,1519.5550285708757
2021-03-02,1541.8913547876625
2021-03-03,1571.0201786737703
2021-03-04,1562.0136280147717
2021-03-05,1547.5611492151165
2021-03-08,1551.7034282614704
2021-03-09,1563.5872590987233
2021-03-10,1572.2925481496945
2021-03-12,1557.0981859819904
2021-03-15,1551.677364872651
2021-03-16,1555.2910282492967
2021-03-17,1533.2837257052154
2021-03-18,1513.071928537989
2021-03-19,1531.5148194347053
2021-03-22,1540.9304322714515
2021-03-23,1552.625599282757
2021-03-24,1528.119959947408
2021-03-25,1498.3255650310516
2021-03-26,1515.3582699497974
2021-03-30,1550.5399155965627
2021-03-31,1544.062801450129
2021-04-01,1562.0645274095784
2021-04-05,1551.4139394629653
2021-04-06,1562.7208587850407
2021-04-07,1574.9163967328875
2021-04-08,1584.6757292063667
2021-04-09,1585.094640999668
2021-04-12,1529.1833983672345
2021-04-13,1537.052767972309
2021-04-15,1547.763064525552
2021-04-16,1552.881744167524
2021-04-19,1526.7188597602114
2021-04-20,1520.5425785594261
2021-04-22,1523.0175662913853
2021-04-23,1514.2215771633169
2021-04-26,1529.7523570757767
2021-04-27,1546.0852463262904
2021-04-28,1560.986602749986
2021-04-29,1564.4455264027836
2021-04-30,1542.0998321925415
2021-05-03,1547.9297567283897
2021-05-04,1538.0431999269608
2021-05-05,1553.0335674925989
2021-05-06,1561.2201001546084
2021-05-07,1569.7952768344144
2021-05-10,1581.6873999968238
2021-05-11,1575.0801042641265
2021-05-12,1557.193903534779
2021-05-14,1552.4278559464713
2021-05-17,1573.6147589216303
2021-05-18,1589.733037875153
2021-05-19,1585.1867283067297
2021-05-20,1573.2478121306403
2021-05-21,1595.6692475125963
2021-05-24,1596.42479854653
2021-05-25,1602.4491439881983
2021-05-26,1611.9154813479447
2021-05-27,1619.0930733405492
2021-05-28,1623.355171002288
2021-05-31,1638.676536128275
2021-06-01,1639.6461697742714
2021-06-02,1644.4735841908293
2021-06-03,1658.7858323957898
2021-06-04,1658.5518026807547
2021-06-07,1670.6552228994265
2021-06-08,1673.3309589756498
2021-06-09,1661.917895676916
2021-06-10,1673.0374285659025
2021-06-11,1679.5438391623927
2021-06-14,1677.602829876572
2021-06-15,1683.726970896632
2021-06-16,1672.0605704961847
2021-06-17,1666.4592528015226
2021-06-18,1666.4162345316606
2021-06-21,1673.8937337999662
2021-06-22,1679.1228895679146
2021-06-23,1669.3204416153862
2021-06-24,1683.6753583364732
2021-06-25,1690.0394003052165
2021-06-28,1684.0130088303881
2021-06-29,1677.3045824876133
2021-06-30,1674.7868154495827
2021-07-01,1672.784743436036
2021-07-02,1675.2352920139103
2021-07-05,1683.972598597692
2021-07-06,1679.7293611807797
2021-07-07,1684.6655737371966
2021-07-08,1670.5508072371456
2021-07-09,1667.182743664576
2021-07-12,1669.1228181471934
2021-07-13,1676.7524297893672
2021-07-14,1682.6848063218736
2021-07-15,1689.0951200626275
2021-07-16,1687.8140458236803
2021-07-19,1674.3897754209527
2021-07-20,1665.9402372217066
2021-07-22,1683.8148162595924
2021-07-23,1686.6198074748177
2021-07-26,1685.036051083462
2021-07-27,1677.2388261886576
2021-07-28,1676.767034442508
2021-07-29,1684.417152994808
2021-07-30,1684.280590473282
2021-08-02,1701.7210333358
2021-08-03,1726.7986421301462
2021-08-04,1730.1254757599565
2021-08-05,1732.1166704839236
2021-08-06,1732.2419101378766
2021-08-09,1731.8829806416882
2021-08-10,1733.0869835882463
2021-08-11,1734.5663921340088
2021-08-12,1742.9885819930043
2021-08-13,1760.4584233481246
2021-08-16,1760.5625381828415
2021-08-17,1771.581818460786
2021-08-18,1768.192262856584
2021-08-20,1754.5325715860426
2021-08-23,1762.2198376452513
2021-08-24,1773.1083637829493
2021-08-25,1777.6131958095602
2021-08-26,1777.2812798315224
2021-08-27,1789.2423955933236
2021-08-30,1810.9844459439712
2021-08-31,1838.9336391682307
2021-09-01,1833.5390707428385
2021-09-02,1856.7760761228253
2021-09-03,1865.9619908189306
2021-09-06,1872.3574727052317
2021-09-07,1865.216675864176
2021-09-08,1864.918412483408
2021-09-09,1866.8464145113096
2021-09-13,1868.9243526208277
2021-09-14,1876.4405060615104
2021-09-15,1897.9095525606597
2021-09-16,1904.015034848513
2021-09-17,1894.230961247183
2021-09-20,1875.8018036462831
2021-09-21,1892.3785636625425
2021-09-22,1893.1899931548996
2021-09-23,1916.3450038656388
2021-09-24,1916.6135976838864
2021-09-27,1912.685849394888
2021-09-28,1900.6327905021953
2021-09-29,1901.83619599094
2021-09-30,1890.0111007199841
2021-10-01,1882.1994473053735
2021-10-04,1900.142515720728
2021-10-05,1917.850415856922
2021-10-06,1894.5327735907174
2021-10-07,1914.969941429222
2021-10-08,1926.1150980193875
2021-10-11,1917.6458312148845
2021-10-12,1919.5411434258642
2021-10-13,1929.9815387798988
2021-10-14,1945.0887875999526
2021-10-18,1958.5674235115944
2021-10-19,1949.7140411163457
2021-10-20,1935.3469146457471
2021-10-21,1920.6283163325886
2021-10-22,1907.8685221130481
2021-10-25,1908.001303033147
2021-10-26,1923.3093421587516
2021-10-27,1922.507443804515
2021-10-28,1883.8402164311367
2021-10-29,1871.1655082219436
2021-11-01,1903.1382774907079
2021-11-02,1901.6664403403047
2021-11-03,1899.39237240182
2021-11-04,1908.0150226738524
2021-11-08,1920.9275872170786
