,promoter_shares,public_shares,total_shares,free_float_factor,ticker,report_date
404,295485596,498637072,805119164,0.6193,CIPLA,31-03-18
405,3890735938,2271992389,6162728327,0.3687,COALINDIA,30-09-25
406,3890735938,2271992389,6162728327,0.3687,COALINDIA,30-06-25
407,3890735938,2271992389,6162728327,0.3687,COALINDIA,31-03-25
408,3890735938,2271992389,6162728327,0.3687,COALINDIA,31-12-24
409,3890735938,2271992389,6162728327,0.3687,COALINDIA,30-09-24
410,3890735938,2271992389,6162728327,0.3687,COALINDIA,30-06-24
411,3890735938,2271992389,6162728327,0.3687,COALINDIA,31-03-24
412,3890735938,2271992389,6162728327,0.3687,COALINDIA,31-12-23
413,3890735938,2271992389,6162728327,0.3687,COALINDIA,30-09-23
414,3890743218,2271985109,6162728327,0.3687,COALINDIA,30-06-23
415,4075634553,2087093774,6162728327,0.3387,COALINDIA,31-03-23
416,4075634553,2087093774,6162728327,0.3387,COALINDIA,31-12-22
417,4075634553,2087093774,6162728327,0.3387,COALINDIA,30-09-22
418,4075634553,2087093774,6162728327,0.3387,COALINDIA,30-06-22
419,4075634553,2087093774,6162728327,0.3387,COALINDIA,31-03-22
420,4075634553,2087093774,6162728327,0.3387,COALINDIA,31-12-21
421,4075634553,2087093774,6162728327,0.3387,COALINDIA,30-09-21
422,4075634553,2087093774,6162728327,0.3387,COALINDIA,30-06-21
423,4075634553,2087093774,6162728327,0.3387,COALINDIA,31-03-21
424,4075634553,2087093774,6162728327,0.3387,COALINDIA,31-12-20
425,4075634553,2087093774,6162728327,0.3387,COALINDIA,30-09-20
426,4075634553,2087093774,6162728327,0.3387,COALINDIA,30-06-20
427,4075634553,2087093774,6162728327,0.3387,COALINDIA,31-03-20
428,4255203612,1907524715,6162728327,0.3095,COALINDIA,31-12-19
429,4268039140,1894689187,6162728327,0.3074,COALINDIA,30-09-19
430,4373016781,1789711546,6162728327,0.2904,COALINDIA,30-06-19
431,4373016781,1789711546,6162728327,0.2904,COALINDIA,31-03-19
432,4525682514,1681726663,6207409177,0.2709,COALINDIA,31-12-18
433,4861680228,1345728949,6207409177,0.2168,COALINDIA,30-09-18
434,4861680228,1345728949,6207409177,0.2168,COALINDIA,30-06-18
435,137745090,127723490,265468580,0.4811,DIVISLAB,30-09-25
436,137745090,127723490,265468580,0.4811,DIVISLAB,30-06-25
437,137755090,127713490,265468580,0.4811,DIVISLAB,31-03-25
438,137755090,127713490,265468580,0.4811,DIVISLAB,31-12-24
439,137760090,127708490,265468580,0.4811,DIVISLAB,30-09-24
440,137772090,127696490,265468580,0.481,DIVISLAB,30-06-24
441,137833690,127634890,265468580,0.4808,DIVISLAB,31-03-24
442,137841600,127626980,265468580,0.4808,DIVISLAB,31-12-23
443,137856600,127611980,265468580,0.4807,DIVISLAB,30-09-23
444,137856600,127611980,265468580,0.4807,DIVISLAB,30-06-23
445,137883200,127585380,265468580,0.4806,DIVISLAB,31-03-23
446,137886200,127582380,265468580,0.4806,DIVISLAB,31-12-22
447,137894200,127574380,265468580,0.4806,DIVISLAB,30-09-22
448,137894200,127574380,265468580,0.4806,DIVISLAB,30-06-22
449,137894200,127574380,265468580,0.4806,DIVISLAB,31-03-22
450,137899200,127569380,265468580,0.4805,DIVISLAB,31-12-21
451,137899200,127569380,265468580,0.4805,DIVISLAB,30-09-21
452,137899200,127569380,265468580,0.4805,DIVISLAB,30-06-21
453,137899200,127569380,265468580,0.4805,DIVISLAB,31-03-21
454,137899200,127569380,265468580,0.4805,DIVISLAB,31-12-20
455,137934360,127534220,265468580,0.4804,DIVISLAB,30-09-20
456,137954360,127514220,265468580,0.4803,DIVISLAB,30-06-20
457,137969360,127499220,265468580,0.4803,DIVISLAB,31-03-20
458,138039360,127429220,265468580,0.48,DIVISLAB,31-12-19
459,138069360,127399220,265468580,0.4799,DIVISLAB,30-09-19
460,138069360,127399220,265468580,0.4799,DIVISLAB,30-06-19
461,138069360,127399220,265468580,0.4799,DIVISLAB,31-03-19
462,138074360,127394220,265468580,0.4799,DIVISLAB,31-12-18
463,138106078,127362502,265468580,0.4798,DIVISLAB,30-09-18
464,138126232,127342348,265468580,0.4797,DIVISLAB,30-06-18
465,222305640,610209695,834613760,0.7311,DRREDDY,30-09-25
466,222305640,610065210,834581775,0.731,DRREDDY,30-06-25
467,222305640,609697465,834455365,0.7307,DRREDDY,31-03-25
468,222305640,610815340,834423960,0.732,DRREDDY,31-12-24
469,44461128,122148104,166876946,0.732,DRREDDY,30-09-24
470,44461128,122084259,166829701,0.7318,DRREDDY,30-06-24
471,44461128,122067347,166818266,0.7317,DRREDDY,31-03-24
472,44461128,122052235,166809397,0.7317,DRREDDY,31-12-23
473,44461128,122024849,166784764,0.7316,DRREDDY,30-09-23
474,44461128,121748809,166555501,0.731,DRREDDY,30-06-23
475,44461128,121695604,166527876,0.7308,DRREDDY,31-03-23
476,44461128,121639750,166523639,0.7305,DRREDDY,31-12-22
477,44461128,121556924,166466613,0.7302,DRREDDY,30-09-22
478,44461128,121518684,166441018,0.7301,DRREDDY,30-06-22
479,44461128,121496250,166425849,0.73,DRREDDY,31-03-22
480,44461128,121484193,166416892,0.73,DRREDDY,31-12-21
481,44461128,121451912,166398811,0.7299,DRREDDY,30-09-21
482,44461128,121367585,166360134,0.7295,DRREDDY,30-06-21
483,44461128,121264902,166301231,0.7292,DRREDDY,31-03-21
484,44458528,121478084,166298116,0.7305,DRREDDY,31-12-20
485,44458528,121427697,166269279,0.7303,DRREDDY,30-09-20
486,44458528,121403788,166232516,0.7303,DRREDDY,30-06-20
487,44458528,121317604,166172082,0.7301,DRREDDY,31-03-20
488,44458528,121308670,166163148,0.7301,DRREDDY,31-12-19
489,44458528,121290120,166145748,0.73,DRREDDY,30-09-19
490,44458528,121258212,166113840,0.73,DRREDDY,30-06-19
491,44458528,121389444,166065948,0.731,DRREDDY,31-03-19
492,44458528,121400260,166060861,0.7311,DRREDDY,31-12-18
493,44458528,121587329,166045857,0.7323,DRREDDY,30-09-18
494,44458528,121514700,165973228,0.7321,DRREDDY,30-06-18
495,44398828,121512079,165910907,0.7324,DRREDDY,31-03-18
496,134564944,139713046,274277990,0.5094,EICHERMOT,30-09-25
497,134564944,139687296,274252240,0.5093,EICHERMOT,30-06-25
498,134564944,139599136,274164080,0.5092,EICHERMOT,31-03-25
499,134564944,139567516,274132460,0.5091,EICHERMOT,31-12-24
500,134564944,139495766,274060710,0.509,EICHERMOT,30-09-24
501,134565087,139445428,274010515,0.5089,EICHERMOT,30-06-24
502,134565087,139240543,273805630,0.5085,EICHERMOT,31-03-24
503,134565087,139210413,273775500,0.5085,EICHERMOT,31-12-23
504,134565087,139184373,273749460,0.5084,EICHERMOT,30-09-23
505,134565087,139093373,273658460,0.5083,EICHERMOT,30-06-23
506,134565087,138916483,273481570,0.508,EICHERMOT,31-03-23
507,134565087,138912933,273478020,0.5079,EICHERMOT,31-12-22
508,134565087,138890633,273455720,0.5079,EICHERMOT,30-09-22
509,134565087,138863765,273428852,0.5079,EICHERMOT,30-06-22
510,134565039,138858063,273423102,0.5079,EICHERMOT,31-03-22
511,134564270,138846752,273411022,0.5078,EICHERMOT,31-12-21
512,134564270,138835402,273399672,0.5078,EICHERMOT,30-09-21
513,134564270,138824152,273388422,0.5078,EICHERMOT,30-06-21
514,134564270,138771652,273335922,0.5077,EICHERMOT,31-03-21
515,134564270,138692560,273256830,0.5076,EICHERMOT,31-12-20
516,134564270,138664880,273229150,0.5075,EICHERMOT,30-09-20
517,13456427,13849046,27305473,0.5072,EICHERMOT,31-03-20
518,13456427,13848135,27304562,0.5072,EICHERMOT,31-12-19
519,13456427,13833295,27289722,0.5069,EICHERMOT,30-09-19
520,13456427,13832525,27288952,0.5069,EICHERMOT,30-06-19
521,13456427,13827046,27283473,0.5068,EICHERMOT,31-03-19
522,13456427,13819226,27275653,0.5067,EICHERMOT,31-12-18
523,13456427,13812176,27268603,0.5065,EICHERMOT,30-09-18
524,13762184,13504116,27266300,0.4953,EICHERMOT,30-06-18
525,13762184,13493365,27255549,0.4951,EICHERMOT,31-03-18
526,3387576864,3141623303,6575099643,0.4778,GAIL,30-09-25
527,3387576864,3142351727,6575099643,0.4779,GAIL,30-06-25
528,3387576864,3141825383,6575099643,0.4778,GAIL,31-03-25
529,3387576864,3139402043,6575099643,0.4775,GAIL,31-12-24
530,3387576864,3136632311,6575099643,0.477,GAIL,30-09-24
531,3387576864,3137416871,6575099643,0.4772,GAIL,30-06-24
532,3387576864,3139761785,6575099643,0.4775,GAIL,31-03-24
533,3387580047,3139959586,6575099643,0.4776,GAIL,31-12-23
534,3387580047,3138698758,6575099643,0.4774,GAIL,30-09-23
535,3387580047,3138698758,6575099643,0.4774,GAIL,30-06-23
536,3387580047,3138726189,6575099643,0.4774,GAIL,31-03-23
537,3387580047,3138529605,6575099643,0.4773,GAIL,31-12-22
538,3387580047,3139532001,6575099643,0.4775,GAIL,30-09-22
539,3387580047,3139532001,6575099643,0.4775,GAIL,07-09-22
540,2258386698,2093987742,4383399762,0.4777,GAIL,30-06-22
541,2284590082,2126104971,4440385225,0.4788,GAIL,31-03-22
542,2284590082,2125821297,4440385225,0.4787,GAIL,31-12-21
543,2284590082,2121939255,4440385225,0.4779,GAIL,30-09-21
544,2284590082,2123108805,4440385225,0.4781,GAIL,30-06-21
545,2284590082,2124268995,4440385225,0.4784,GAIL,31-03-21
546,2334449987,2144705947,4510141866,0.4755,GAIL,31-12-20
547,2334449987,2145507853,4510141866,0.4757,GAIL,30-09-20
548,2334449987,2146130371,4539703374,0.4727,GAIL,30-06-20
549,2334449987,2150074135,4535759610,0.474,GAIL,31-03-20
550,2334449987,2143330859,4510141866,0.4752,GAIL,31-12-19
551,2354058092,2116025942,4510141866,0.4692,GAIL,30-09-19
552,2354058092,2114220644,4552004996,0.4645,GAIL,30-06-19
553,1177029046,1057110322,2276002498,0.4645,GAIL,30-06-19
554,1177029046,1058775604,2274337216,0.4655,GAIL,31-03-19
555,1196872456,1040509120,2255070934,0.4614,GAIL,31-12-18
556,1196872456,1041989110,2255070933,0.4621,GAIL,30-09-18
557,1195521226,1045857454,2255070933,0.4638,GAIL,30-06-18
558,293411523,385058323,680580576,0.5658,GRASIM,30-09-25
559,293411523,385141579,680580576,0.5659,GRASIM,30-06-25
560,293411523,385103710,680580576,0.5658,GRASIM,31-03-25
561,293411523,385084837,680580576,0.5658,GRASIM,31-12-24
562,293411523,385001361,680550136,0.5657,GRASIM,30-09-24
563,293029623,385465280,680550136,0.5664,GRASIM,30-06-24
564,293029623,385399532,680550136,0.5663,GRASIM,31-03-24
565,293029623,385329534,680516022,0.5662,GRASIM,09-02-24
566,281464723,374800504,658448791,0.5692,GRASIM,31-12-23
567,281464723,374700566,658448791,0.5691,GRASIM,30-09-23
568,281464723,374994526,658432126,0.5695,GRASIM,30-06-23
569,281464723,374972276,658432126,0.5695,GRASIM,31-03-23
570,281464723,374903018,658401686,0.5694,GRASIM,31-12-22
571,281464723,375068438,658379936,0.5697,GRASIM,30-09-22
572,281464723,375356953,658295426,0.5702,GRASIM,30-06-22
573,281464723,375296916,658295426,0.5701,GRASIM,31-03-22
574,280042723,376586297,658286540,0.5721,GRASIM,31-12-21
575,278121223,378356296,658161372,0.5749,GRASIM,30-09-21
576,277001723,379790208,658077851,0.5771,GRASIM,30-06-21
577,275256250,381470250,658044844,0.5797,GRASIM,31-03-21
578,272542400,384051229,657951004,0.5837,GRASIM,31-12-20
579,269192734,387378109,657928218,0.5888,GRASIM,30-09-20
580,264847734,391601359,657806468,0.5953,GRASIM,30-06-20
581,264847734,391593829,657798938,0.5953,GRASIM,31-03-20
582,263857734,392583829,657798938,0.5968,GRASIM,31-12-19
583,264057728,392257631,657672734,0.5964,GRASIM,30-09-19
584,264057728,392193937,657609040,0.5964,GRASIM,30-06-19
585,264057728,392242819,657598363,0.5965,GRASIM,31-03-19
586,264057728,392235744,657591288,0.5965,GRASIM,31-12-18
587,263605860,393985428,657591288,0.5991,GRASIM,30-09-18
588,263605860,393972393,657578253,0.5991,GRASIM,30-06-18
589,263605860,393765575,657371435,0.599,GRASIM,31-03-18
590,1650301111,1055209178,2713665096,0.3889,HCLTECH,30-09-25
591,1650301111,1059004363,2713665096,0.3902,HCLTECH,30-06-25
592,1650301111,1058609882,2713665096,0.3901,HCLTECH,31-03-25
593,1650301111,1059968198,2713665096,0.3906,HCLTECH,31-12-24
594,1650301111,1058415654,2713665096,0.39,HCLTECH,30-09-24
595,1650301111,1055832138,2713665096,0.3891,HCLTECH,30-06-24
596,1650301111,1057689406,2713665096,0.3898,HCLTECH,31-03-24
597,1650301111,1057657174,2713665096,0.3898,HCLTECH,31-12-23
598,1650301111,1057605309,2713665096,0.3897,HCLTECH,30-09-23
599,1650301111,1057170991,2713665096,0.3896,HCLTECH,30-06-23
600,1650301111,1057063832,2713665096,0.3895,HCLTECH,31-03-23
601,1647603826,1059741270,2713665096,0.3905,HCLTECH,31-12-22
602,1647603826,1059741270,2713665096,0.3905,HCLTECH,30-09-22
603,1647603826,1059741270,2713665096,0.3905,HCLTECH,30-06-22
604,1647603826,1059741270,2713665096,0.3905,HCLTECH,31-03-22
605,1637190274,1070974822,2713665096,0.3947,HCLTECH,31-12-21
606,1637190274,1076474822,2713665096,0.3967,HCLTECH,30-09-21
607,1637190274,1076474822,2713665096,0.3967,HCLTECH,30-06-21
608,1637190274,1076474822,2713665096,0.3967,HCLTECH,31-03-21
609,1637190274,1076474822,2713665096,0.3967,HCLTECH,31-12-20
610,1637190274,1076474822,2713665096,0.3967,HCLTECH,30-09-20
611,1637190274,1076474822,2713665096,0.3967,HCLTECH,30-06-20
612,1637190274,1076474822,2713665096,0.3967,HCLTECH,31-03-20
613,1627635324,1086029772,2713665096,0.4002,HCLTECH,31-12-19
614,1627635324,1086029772,2713665096,0.4002,HCLTECH,10-12-19
615,813817662,542583526,1356401188,0.4,HCLTECH,30-09-19
616,813817662,542461206,1356278868,0.4,HCLTECH,30-06-19
617,813817662,542461206,1356278868,0.4,HCLTECH,31-03-19
618,813817662,542443606,1356261268,0.4,HCLTECH,31-12-18
619,837880610,554641054,1392521664,0.3983,HCLTECH,30-09-18
620,837880610,554526094,1392406704,0.3983,HCLTECH,30-06-18
621,837880610,554365774,1392246384,0.3982,HCLTECH,31-03-18
622,0,6623793396,7652221674,0.8656,HDFCBANK,31-03-25
623,0,6619887266,7648315544,0.8655,HDFCBANK,31-12-24
624,0,6602366890,7630778309,0.8652,HDFCBANK,30-09-24
625,0,6579732729,7608122302,0.8648,HDFCBANK,30-06-24
626,0,6568535110,7596910662,0.8646,HDFCBANK,31-03-24
627,0,6564186661,7592484734,0.8646,HDFCBANK,31-12-23
628,0,6553560921,7581816038,0.8644,HDFCBANK,30-09-23
629,0,6509358023,7537569464,0.8636,HDFCBANK,14-07-23
630,1164625834,3398967462,5591798806,0.6078,HDFCBANK,30-06-23
631,1164625834,3386955782,5579742786,0.607,HDFCBANK,31-03-23
632,1164625834,3384004756,5576755396,0.6068,HDFCBANK,31-12-22
633,1164625834,3377214143,5569959026,0.6063,HDFCBANK,30-09-22
634,1164625834,3361811387,5554552746,0.6052,HDFCBANK,30-06-22
635,1164625834,3352799617,5545540976,0.6046,HDFCBANK,31-03-22
636,1164625834,3349658117,5542399476,0.6044,HDFCBANK,31-12-21
637,1164625834,3344710531,5537451890,0.604,HDFCBANK,30-09-21
638,1164625834,3333977739,5526719098,0.6032,HDFCBANK,30-06-21
639,1164625834,3320035123,5512776482,0.6022,HDFCBANK,31-03-21
640,1164625834,3314915573,5507656932,0.6019,HDFCBANK,31-12-20
641,1164625834,3310962797,5503704156,0.6016,HDFCBANK,30-09-20
642,1164625834,3297537198,5490278560,0.6006,HDFCBANK,30-06-20
643,1164625834,3290545098,5483286460,0.6001,HDFCBANK,31-03-20
644,1164625834,3284285684,5477027068,0.5996,HDFCBANK,31-12-19
645,1164625834,3278022510,5470763894,0.5992,HDFCBANK,30-09-19
646,582312917,1636441579,2732812271,0.5988,HDFCBANK,30-06-19
647,582312917,1615505546,2723306610,0.5932,HDFCBANK,31-03-19
648,582312917,1611700319,2719501383,0.5926,HDFCBANK,31-12-18
649,582312917,1609375123,2717176187,0.5923,HDFCBANK,30-09-18
650,543216100,1587953620,2604157867,0.6098,HDFCBANK,30-06-18
651,1083342272,1072204231,2156086337,0.4973,HDFCLIFE,30-09-25
652,1083342272,1070811720,2154693826,0.497,HDFCLIFE,30-06-25
653,1083342272,1069106081,2152988187,0.4966,HDFCLIFE,31-03-25
654,1083342272,1068920705,2152802811,0.4965,HDFCLIFE,31-12-24
655,1083342272,1068339101,2152221207,0.4964,HDFCLIFE,30-09-24
656,1083342272,1067097241,2150979347,0.4961,HDFCLIFE,30-06-24
657,1083342272,1067062021,2150944127,0.4961,HDFCLIFE,31-03-24
658,1083342272,1066777510,2150659616,0.496,HDFCLIFE,31-12-23
659,1083342272,1066182226,2150064332,0.4959,HDFCLIFE,30-09-23
660,1081982272,1067157350,2149679456,0.4964,HDFCLIFE,30-06-23
661,1081454254,1067402044,2149396132,0.4966,HDFCLIFE,31-03-23
662,1081454254,1067180917,2149175005,0.4966,HDFCLIFE,31-12-22
663,1081454254,1067110472,2149104560,0.4965,HDFCLIFE,30-09-22
664,1088659430,1023973320,2113172584,0.4846,HDFCLIFE,30-06-22
665,1088659430,1023419897,2112619161,0.4844,HDFCLIFE,31-03-22
666,1088659430,1022613991,2111813255,0.4842,HDFCLIFE,01-01-22
667,1088659430,935591769,2024791033,0.4621,HDFCLIFE,31-12-21
668,1088659430,933932849,2023132113,0.4616,HDFCLIFE,30-09-21
669,1088659430,932941032,2022140296,0.4614,HDFCLIFE,30-06-21
670,1189504534,830899598,2020943966,0.4111,HDFCLIFE,31-03-21
671,1189504534,830411713,2020456081,0.411,HDFCLIFE,31-12-20
672,1219825968,799094930,2019460732,0.3957,HDFCLIFE,30-09-20
673,1219825968,798807222,2019173024,0.3956,HDFCLIFE,30-06-20
674,1285825968,732432597,2018798399,0.3628,HDFCLIFE,31-03-20
675,1335825968,682205870,2018606832,0.338,HDFCLIFE,31-12-19
676,1435825968,581271057,2017672019,0.2881,HDFCLIFE,30-09-19
677,1502925968,513988187,2017489149,0.2548,HDFCLIFE,30-06-19
678,1535958349,480847814,2017381157,0.2384,HDFCLIFE,31-03-19
679,1628140340,388536263,2017256697,0.1926,HDFCLIFE,31-12-18
680,1628140340,385187528,2013907962,0.1913,HDFCLIFE,30-09-18
681,1628140340,383677430,2012517697,0.1906,HDFCLIFE,30-06-18
682,1628140340,382819496,2011740043,0.1903,HDFCLIFE,31-03-18
683,778464497,1456663079,2247226523,0.6482,HINDALCO,30-09-25
684,778464497,1458593860,2247226523,0.6491,HINDALCO,30-06-25
685,778464497,1458295041,2247226523,0.6489,HINDALCO,31-03-25
686,778464497,1457958697,2247226523,0.6488,HINDALCO,31-12-24
687,778464497,1457503536,2247216523,0.6486,HINDALCO,30-09-24
688,778464497,1458900906,2247216523,0.6492,HINDALCO,30-06-24
689,778464497,1458475141,2247216523,0.649,HINDALCO,31-03-24
690,778464497,1458178081,2247216523,0.6489,HINDALCO,31-12-23
691,778464497,1459410751,2247216523,0.6494,HINDALCO,30-09-23
692,778464497,1459967232,2247194585,0.6497,HINDALCO,30-06-23
693,778464497,1459511021,2247194585,0.6495,HINDALCO,31-03-23
694,778464497,1459456024,2247194585,0.6495,HINDALCO,31-12-22
695,778464497,1460684855,2247175109,0.65,HINDALCO,30-09-22
696,778464497,1462180816,2247172724,0.6507,HINDALCO,30-06-22
697,778464497,1461643230,2247172724,0.6504,HINDALCO,31-03-22
698,778464497,1461032816,2247169840,0.6502,HINDALCO,31-12-21
699,778464497,1462103459,2247114735,0.6507,HINDALCO,30-09-21
700,778339497,1462779582,2246900609,0.651,HINDALCO,30-06-21
701,778339497,1462519785,2246684247,0.651,HINDALCO,31-03-21
702,778339497,1462357769,2246582938,0.6509,HINDALCO,31-12-20
703,778339497,1462127412,2246352581,0.6509,HINDALCO,30-09-20
704,778339497,1462059377,2246284546,0.6509,HINDALCO,30-06-20
705,778339497,1462324463,2246222687,0.651,HINDALCO,31-03-20
706,778339497,1462142390,2246040614,0.651,HINDALCO,31-12-19
707,778339497,1462026018,2245924242,0.651,HINDALCO,30-09-19
708,778339497,1461947692,2245845916,0.651,HINDALCO,30-06-19
709,778339497,1462718500,2245530245,0.6514,HINDALCO,31-03-19
710,778339497,1462700640,2245512385,0.6514,HINDALCO,31-12-18
711,778339497,1467009910,2245349407,0.6534,HINDALCO,30-09-18
712,778339497,1466712395,2245051892,0.6533,HINDALCO,30-06-18
713,778339497,1466623405,2244962902,0.6533,HINDALCO,31-03-18
714,1168268062,959554455,2127822517,0.451,HINDPETRO,30-09-25
715,1168268062,959554455,2127822517,0.451,HINDPETRO,30-06-25
716,1168268062,959554455,2127822517,0.451,HINDPETRO,31-03-25
717,1168268062,959554455,2127822517,0.451,HINDPETRO,31-12-24
718,1168268062,959554455,2127822517,0.451,HINDPETRO,30-09-24
719,778845375,639702970,1418548345,0.451,HINDPETRO,30-06-24
720,1168268062,959554455,2127822517,0.451,HINDPETRO,25-06-24
721,778845375,639702970,1418548345,0.451,HINDPETRO,31-03-24
722,778845375,639702970,1418548345,0.451,HINDPETRO,31-12-23
723,778845375,639702970,1418548345,0.451,HINDPETRO,30-09-23
724,778845375,639702970,1418548345,0.451,HINDPETRO,30-06-23
725,778845375,639702970,1418548345,0.451,HINDPETRO,31-03-23
726,778845375,639702970,1418548345,0.451,HINDPETRO,31-12-22
727,778845375,639702970,1418548345,0.451,HINDPETRO,30-09-22
728,778845375,639702970,1418548345,0.451,HINDPETRO,30-06-22
729,778845375,639702970,1418548345,0.451,HINDPETRO,31-12-21
730,778845375,639702970,1418548345,0.451,HINDPETRO,30-09-21
731,778845375,639702970,1418548345,0.451,HINDPETRO,30-06-21
732,778845375,639702970,1418548345,0.451,HINDPETRO,14-05-21
733,778845375,677000212,1455845587,0.465,HINDPETRO,31-03-21
734,778845375,731543131,1510388506,0.4843,HINDPETRO,31-12-20
735,778845375,744977250,1523822625,0.4889,HINDPETRO,30-09-20
736,778845375,744977250,1523822625,0.4889,HINDPETRO,30-06-20
737,778845375,744977250,1523822625,0.4889,HINDPETRO,31-03-20
738,778845375,744977250,1523822625,0.4889,HINDPETRO,31-12-19
739,778845375,744977250,1523822625,0.4889,HINDPETRO,30-09-19
740,0,1523822625,1523822625,1,HINDPETRO,30-06-19
741,0,1523822625,1523822625,1,HINDPETRO,31-03-19
742,0,1523822625,1523822625,1,HINDPETRO,31-12-18
743,0,1523822625,1523822625,1,HINDPETRO,30-09-18
744,0,1523822625,1523822625,1,HINDPETRO,30-06-18
745,0,1523822625,1523822625,1,HINDPETRO,31-03-18
746,1454412858,895178404,2349591262,0.381,HINDUNILVR,30-09-25
747,1454412858,895178404,2349591262,0.381,HINDUNILVR,30-06-25
748,1454412858,895178404,2349591262,0.381,HINDUNILVR,31-03-25
749,1454412858,895178404,2349591262,0.381,HINDUNILVR,31-12-24
750,1454412858,895178404,2349591262,0.381,HINDUNILVR,30-09-24
751,1454412858,895178404,2349591262,0.381,HINDUNILVR,30-06-24
752,1454412858,895178404,2349591262,0.381,HINDUNILVR,31-03-24
753,1454412858,895178404,2349591262,0.381,HINDUNILVR,31-12-23
754,1454412858,895178404,2349591262,0.381,HINDUNILVR,30-09-23
755,1454412858,895178404,2349591262,0.381,HINDUNILVR,30-06-23
756,1454412858,895178404,2349591262,0.381,HINDUNILVR,31-03-23
757,1454412858,895178404,2349591262,0.381,HINDUNILVR,31-12-22
758,1454412858,895178404,2349591262,0.381,HINDUNILVR,30-09-22
759,1454412858,895178404,2349591262,0.381,HINDUNILVR,30-06-22
760,1454412858,895178404,2349591262,0.381,HINDUNILVR,31-03-22
761,1454412858,895178404,2349591262,0.381,HINDUNILVR,31-12-21
762,1454412858,895178404,2349591262,0.381,HINDUNILVR,30-09-21
763,1454412858,895175980,2349588838,0.381,HINDUNILVR,30-06-21
764,1454412858,895154961,2349567819,0.381,HINDUNILVR,31-03-21
765,1454412858,895143397,2349556255,0.381,HINDUNILVR,31-12-20
766,1454412858,895143397,2349556255,0.381,HINDUNILVR,30-09-20
767,1454412858,895137184,2349550042,0.381,HINDUNILVR,30-06-20
768,1454412858,895055141,2349467999,0.381,HINDUNILVR,21-04-20
769,1454412858,710431329,2164844187,0.3282,HINDUNILVR,31-03-20
770,1454412858,710399199,2164812057,0.3282,HINDUNILVR,31-12-19
771,1454412858,710399199,2164812057,0.3282,HINDUNILVR,30-09-19
772,1454412858,710388179,2164801037,0.3282,HINDUNILVR,30-06-19
773,1454412858,710291547,2164704405,0.3281,HINDUNILVR,31-03-19
774,1454412858,710236085,2164648943,0.3281,HINDUNILVR,31-12-18
775,1454412858,710236085,2164648943,0.3281,HINDUNILVR,30-09-18
776,1454412858,710220948,2164633806,0.3281,HINDUNILVR,30-06-18
777,1454412858,710115919,2164528777,0.3281,HINDUNILVR,31-03-18
778,0,5797122701,7121927830,0.814,ICICIBANK,31-03-25
779,0,5741141286,7059490315,0.8133,ICICIBANK,31-12-24
780,0,5684792881,7046201442,0.8068,ICICIBANK,30-09-24
781,0,5663460301,7036188396,0.8049,ICICIBANK,30-06-24
782,0,5647671442,7022335643,0.8042,ICICIBANK,31-03-24
783,0,5644742134,7014826337,0.8047,ICICIBANK,31-12-23
784,0,5636443490,7003087787,0.8049,ICICIBANK,30-09-23
785,0,5644430509,6996650422,0.8067,ICICIBANK,30-06-23
786,0,5647615524,6982815731,0.8088,ICICIBANK,31-03-23
787,0,5663099561,6977024286,0.8117,ICICIBANK,31-12-22
788,0,5784163698,6967876747,0.8301,ICICIBANK,30-09-22
789,0,5795777789,6956354896,0.8332,ICICIBANK,30-06-22
790,0,5630217682,6948771375,0.8102,ICICIBANK,31-03-22
791,0,5552530260,6943351843,0.7997,ICICIBANK,31-12-21
792,0,5432942372,6934409997,0.7835,ICICIBANK,30-09-21
793,0,5433907012,6925037357,0.7847,ICICIBANK,30-06-21
794,0,5439457792,6915992387,0.7865,ICICIBANK,31-03-21
795,0,5518677142,6903693527,0.7994,ICICIBANK,31-12-20
796,0,5637146884,6896223149,0.8174,ICICIBANK,30-09-20
797,0,5708891060,6895410621,0.8279,ICICIBANK,15-08-20
798,0,5295456839,6475980400,0.8177,ICICIBANK,30-06-20
799,0,5233527872,6472765203,0.8085,ICICIBANK,31-03-20
800,0,5108276445,6469353972,0.7896,ICICIBANK,31-12-19
801,0,5018752127,6459674956,0.7769,ICICIBANK,30-09-19
802,0,4908517545,6452596296,0.7607,ICICIBANK,30-06-19
803,0,4841814932,6446239653,0.7511,ICICIBANK,31-03-19
804,0,4836296733,6440817054,0.7509,ICICIBANK,31-12-18
805,0,4834672514,6435132059,0.7513,ICICIBANK,30-09-18
806,0,4836609081,6431732828,0.752,ICICIBANK,30-06-18
807,0,4874274281,6427990776,0.7583,ICICIBANK,31-03-18
808,117516010,625391996,779075972,0.8027,INDUSINDBK,30-09-25
809,117516010,625371896,779055872,0.8027,INDUSINDBK,30-06-25
810,117516010,625070496,779054472,0.8023,INDUSINDBK,31-03-25
811,117516010,604007169,779051673,0.7753,INDUSINDBK,31-12-24
812,117516010,600823584,778993088,0.7713,INDUSINDBK,30-09-24
813,117516010,600027531,778725005,0.7705,INDUSINDBK,30-06-24
814,117516010,599122477,778319951,0.7698,INDUSINDBK,31-03-24
815,117516010,597034708,777732182,0.7677,INDUSINDBK,31-12-23
816,117516010,596057223,777054697,0.7671,INDUSINDBK,30-09-23
817,117516010,595025429,839504367,0.7088,INDUSINDBK,30-06-23
818,117516010,594897724,775895198,0.7667,INDUSINDBK,31-03-23
