"COMPANY","PROMOTER & PROMOTER GROUP (A)","PUBLIC (B)","SHARES HELD BY EMPLOYEE TRUSTS (C2)","STATUS","AS ON DATE","SUBMISSION DATE","REVISION DATE","ACTION","BROADCAST DATE/TIME","EXCHANGE DISSEMINATION TIME","TIME TAKEN"
"Hindustan Petroleum Corporation Limited","51.11","48.89","0","-","31-MAR-2020",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_147138_246584_01052020024706_WEB.xml","01-MAY-2020 15:10:02",,"::"
"Hindustan Petroleum Corporation Limited","51.11","48.88","0","-","31-DEC-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_144145_192755_10012020021914_WEB.xml","10-JAN-2020 14:40:02",,"::"
"Hindustan Petroleum Corporation Limited","51.11","48.89","0","-","30-SEP-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_141474_149031_15102019014749_WEB.xml","15-OCT-2019 14:10:02",,"::"
"Hindustan Petroleum Corporation Limited","51.11","48.89","0","Revised","30-JUN-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_139289_123458_21072019064223_WEB.xml","13-AUG-2019 11:40:03",,"::"
"Hindustan Petroleum Corporation Limited","51.11","48.89","0","Revised","31-MAR-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_135894_96490_18042019122107_WEB.xml","13-AUG-2019 12:40:06",,"::"
"Hindustan Petroleum Corporation Limited","51.11","48.89","0","Revised","31-DEC-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_133712_76465_21012019071541_WEB.xml","13-AUG-2019 12:40:06",,"::"
"Hindustan Petroleum Corporation Limited","51.11","48.89","0","Revised","30-SEP-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_131576_53262_19102018060719_WEB.xml","13-AUG-2019 12:40:06",,"::"
"Hindustan Petroleum Corporation Limited","51.11","48.89","0","Revised","30-JUN-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_127551_21470_12072018013624_WEB.xml","13-AUG-2019 12:40:06",,"::"
"Hindustan Petroleum Corporation Limited","51.11","48.89","0","Revised","31-MAR-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_WEB_6503_20042018040234.xml","13-AUG-2019 12:40:06",,"::"
"Hindustan Petroleum Corporation Limited","51.11","48.89","0","-","31-DEC-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","15-JAN-2018 16:10:03",,"::"
