"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"ULTRACEMCO","UltraTech Cement Limited","EQ","Dividend - Rs 77.50 Per Sh","10","25-Jul-2025","25-Jul-2025","-","-"
"ULTRACEMCO","UltraTech Cement Limited","EQ","Annual General Meeting/Dividend - Rs 70 Per Share","10","30-Jul-2024","-","31-Jul-2024","14-Aug-2024"
"ULTRACEMCO","UltraTech Cement Limited","EQ","Annual General Meeting/Dividend - Rs  38 Per Share","10","27-Jul-2023","-","28-Jul-2023","11-Aug-2023"
"ULTRACEMCO","UltraTech Cement Limited","EQ","Annual General Meeting/Dividend - Rs 38 Per Share","10","02-Aug-2022","-","04-Aug-2022","17-Aug-2022"
"ULTRACEMCO","UltraTech Cement Limited","EQ"," Annual General Meeting/Dividend - Rs 37 Per Share","10","02-Aug-2021","-","04-Aug-2021","18-Aug-2021"
"ULTRACEMCO","UltraTech Cement Limited","EQ"," Annual General Meeting/Dividend - Rs 13 Per Share","10","29-Jul-2020","-","31-Jul-2020","12-Aug-2020"
"ULTRACEMCO","UltraTech Cement Limited","EQ"," Annual General Meeting/Dividend - Rs 11.50 Per Share","10","10-Jul-2019","-","12-Jul-2019","18-Jul-2019"
"ULTRACEMCO","UltraTech Cement Limited","EQ"," Annual General Meeting/Dividend- Rs 10.50 Per Share","10","10-Jul-2018","-","12-Jul-2018","18-Jul-2018"
"ULTRACEMCO","UltraTech Cement Limited","EQ"," Annual General Meeting/Dividend  - Rs 10 Per Share","10","10-Jul-2017","-","12-Jul-2017","18-Jul-2017"
"ULTRACEMCO","UltraTech Cement Limited","EQ"," Annual General Meeting/ Dividend  -Rs 9.50/- Per Share","10","04-Jul-2016","-","07-Jul-2016","19-Jul-2016"
"ULTRACEMCO","UltraTech Cement Limited","EQ","Annual General Meeting/ Dividend - Rs 9/- Per Share","10","14-Aug-2015","-","18-Aug-2015","28-Aug-2015"
"ULTRACEMCO","UltraTech Cement Limited","EQ","Annual General Meeting/Dividend - Rs.9/- Per Share","10","24-Jul-2014","-","26-Jul-2014","06-Aug-2014"
"ULTRACEMCO","UltraTech Cement Limited","EQ","Annual General Meeting And Dividend Rs.9/- Per Share","10","17-Jul-2013","-","19-Jul-2013","29-Jul-2013"
"ULTRACEMCO","UltraTech Cement Limited","EQ","Annual General Meeting And Dividend Rs.8/- Per Share","10","17-Aug-2012","-","22-Aug-2012","30-Aug-2012"
"ULTRACEMCO","UltraTech Cement Limited","EQ","Dividend Rs 6 Per Share","10","25-Aug-2011","-","27-Aug-2011","09-Sep-2011"
"ULTRACEMCO","UltraTech Cement Limited","EQ","Final Dividend-Rs.6/- Per Share","10","21-Jun-2010","-","23-Jun-2010","30-Jun-2010"
"ULTRACEMCO","UltraTech Cement Limited","EQ","Agm/Div-Rs.5/- Per Share","10","09-Jul-2009","-","11-Jul-2009","21-Jul-2009"
"ULTRACEMCO","UltraTech Cement Limited","EQ","Agm/Dividend - 50%","10","09-Jul-2008","-","11-Jul-2008","18-Jul-2008"
"ULTRACEMCO","UltraTech Cement Limited","EQ","Agm","10","11-Jul-2007","-","13-Jul-2007","20-Jul-2007"
"ULTRACEMCO","UltraTech Cement Limited","EQ","Int Div-Rs.4/- Per Share Purpose Revised","10","15-Mar-2007","19-Mar-2007","-","-"
