,promoter_shares,public_shares,total_shares,free_float_factor,ticker,report_date
90,1253156361,721877264,1985645229,0.3635,AMBUJACEM,2019-06-30
91,1253156361,722017162,1985645229,0.3636,AMBUJACEM,2019-03-31
92,1253156361,721639940,1985645229,0.3634,AMBUJACEM,2018-12-31
93,1253156361,720850795,1985645229,0.363,AMBUJACEM,2018-09-30
94,1253156361,718638288,1985645229,0.3619,AMBUJACEM,2018-06-30
95,40287129,103497528,143784657,0.7198,APOLLOHOSP,2025-09-30
96,42184368,101600289,143784657,0.7066,APOLLOHOSP,2025-06-30
97,42183041,101601616,143784657,0.7066,APOLLOHOSP,2025-03-31
98,42177612,101607045,143784657,0.7067,APOLLOHOSP,2024-12-31
99,42177612,101607045,143784657,0.7067,APOLLOHOSP,2024-09-30
100,42177612,101607045,143784657,0.7067,APOLLOHOSP,2024-06-30
101,42177612,101607045,143784657,0.7067,APOLLOHOSP,2024-03-31
102,42177612,101607045,143784657,0.7067,APOLLOHOSP,2023-12-31
103,42177612,101607045,143784657,0.7067,APOLLOHOSP,2023-09-30
104,42177612,101607045,143784657,0.7067,APOLLOHOSP,2023-06-30
105,42177612,101607045,143784657,0.7067,APOLLOHOSP,2023-03-31
106,42177612,101607045,143784657,0.7067,APOLLOHOSP,2022-12-31
107,42177612,101607045,143784657,0.7067,APOLLOHOSP,2022-09-30
108,42177612,101607045,143784657,0.7067,APOLLOHOSP,2022-06-30
109,42175002,101609655,143784657,0.7067,APOLLOHOSP,2022-03-31
110,42175002,101609655,143784657,0.7067,APOLLOHOSP,2021-12-31
111,42875002,100909655,143784657,0.7018,APOLLOHOSP,2021-09-30
112,42875002,100909655,143784657,0.7018,APOLLOHOSP,2021-06-30
113,42875002,100909655,143784657,0.7018,APOLLOHOSP,2021-03-31
114,42875002,100909655,143784657,0.7018,APOLLOHOSP,2021-01-23
115,42875002,96250157,139125159,0.6918,APOLLOHOSP,2020-12-31
116,42875001,96250158,139125159,0.6918,APOLLOHOSP,2020-09-30
117,42875001,96250158,139125159,0.6918,APOLLOHOSP,2020-06-30
118,42868813,96256346,139125159,0.6919,APOLLOHOSP,2020-03-31
119,42852663,96272496,139125159,0.692,APOLLOHOSP,2019-12-31
120,42852663,96272496,139125159,0.692,APOLLOHOSP,2019-09-30
121,47852663,91272496,139125159,0.656,APOLLOHOSP,2019-06-30
122,47852663,91272496,139125159,0.656,APOLLOHOSP,2019-03-31
123,47852663,91272496,139125159,0.656,APOLLOHOSP,2018-12-31
124,47852663,91272496,139125159,0.656,APOLLOHOSP,2018-09-30
125,47852663,91272496,139125159,0.656,APOLLOHOSP,2018-06-30
126,504785198,453793019,959197790,0.4731,ASIANPAINT,2025-09-30
127,504785198,453778237,959197790,0.4731,ASIANPAINT,2025-06-30
128,504785198,453957926,959197790,0.4733,ASIANPAINT,2025-03-31
129,504785198,453932284,959197790,0.4732,ASIANPAINT,2024-12-31
130,504785198,453917019,959197790,0.4732,ASIANPAINT,2024-09-30
131,504785198,453883401,959197790,0.4732,ASIANPAINT,2024-06-30
132,504785198,454057017,959197790,0.4734,ASIANPAINT,2024-03-31
133,504785198,454057017,959197790,0.4734,ASIANPAINT,2023-12-31
134,504785198,454057017,959197790,0.4734,ASIANPAINT,2023-09-30
135,504785184,454056157,959197790,0.4734,ASIANPAINT,2023-06-30
136,504785184,454054947,959197790,0.4734,ASIANPAINT,2023-03-31
137,504785184,454054947,959197790,0.4734,ASIANPAINT,2022-12-31
138,504785184,454054947,959197790,0.4734,ASIANPAINT,2022-09-30
139,504785184,454054947,959197790,0.4734,ASIANPAINT,2022-06-30
140,504785184,454189366,959197790,0.4735,ASIANPAINT,2022-03-31
141,504785191,454189359,959197790,0.4735,ASIANPAINT,2021-12-31
142,506384654,452589896,959197790,0.4718,ASIANPAINT,2021-09-30
143,506384654,452813136,959197790,0.4721,ASIANPAINT,2021-06-30
144,506384654,452813136,959197790,0.4721,ASIANPAINT,2021-03-31
145,506384654,452813136,959197790,0.4721,ASIANPAINT,2020-12-31
146,506384654,452813136,959197790,0.4721,ASIANPAINT,2020-09-30
147,506384654,452813136,959197790,0.4721,ASIANPAINT,2020-06-30
148,506384654,452813136,959197790,0.4721,ASIANPAINT,2020-03-31
149,506384577,452813213,959197790,0.4721,ASIANPAINT,2019-12-31
150,506384577,452813213,959197790,0.4721,ASIANPAINT,2019-09-30
151,506384577,452813213,959197790,0.4721,ASIANPAINT,2019-06-30
152,506384482,452813308,959197790,0.4721,ASIANPAINT,2019-03-31
153,506384482,452813308,959197790,0.4721,ASIANPAINT,2018-12-31
154,506384482,452813308,959197790,0.4721,ASIANPAINT,2018-09-30
155,506384482,452813308,959197790,0.4721,ASIANPAINT,2018-06-30
156,506384482,452813308,959197790,0.4721,ASIANPAINT,2018-03-31
157,300948721,279852902,580801623,0.4818,AUROPHARMA,2025-09-30
158,300948721,279852902,580801623,0.4818,AUROPHARMA,2025-06-30
159,300948721,279852902,580801623,0.4818,AUROPHARMA,2025-03-31
160,300948721,279852902,580801623,0.4818,AUROPHARMA,2024-12-31
161,300948721,279852902,580801623,0.4818,AUROPHARMA,2024-09-30
162,303515471,282423138,585938609,0.482,AUROPHARMA,2024-06-30
163,303715471,282223138,585938609,0.4817,AUROPHARMA,2024-03-31
164,303715471,282223138,585938609,0.4817,AUROPHARMA,2023-12-31
165,303715471,282223138,585938609,0.4817,AUROPHARMA,2023-09-30
166,303715471,282223138,585938609,0.4817,AUROPHARMA,2023-06-30
167,303715471,282223138,585938609,0.4817,AUROPHARMA,2023-03-31
168,303715471,282223138,585938609,0.4817,AUROPHARMA,2022-12-31
169,303715471,282223138,585938609,0.4817,AUROPHARMA,2022-09-30
170,303715471,282223138,585938609,0.4817,AUROPHARMA,2022-06-30
171,303715471,282223138,585938609,0.4817,AUROPHARMA,2022-03-31
172,303715471,282223138,585938609,0.4817,AUROPHARMA,2021-12-31
173,303715471,282223138,585938609,0.4817,AUROPHARMA,2021-09-30
174,303715471,282223138,585938609,0.4817,AUROPHARMA,2021-06-30
175,304315471,281623138,585938609,0.4806,AUROPHARMA,2021-03-31
176,304315471,281623138,585938609,0.4806,AUROPHARMA,2020-12-31
177,304765471,281173138,585938609,0.4799,AUROPHARMA,2020-09-30
178,304765471,281173138,585938609,0.4799,AUROPHARMA,2020-06-30
179,304765471,281173138,585938609,0.4799,AUROPHARMA,2020-03-31
180,303925934,282012675,585938609,0.4813,AUROPHARMA,2019-12-31
181,303925934,282012675,585938609,0.4813,AUROPHARMA,2019-09-30
182,303925934,281989675,585915609,0.4813,AUROPHARMA,2019-06-30
183,303925934,281989675,585915609,0.4813,AUROPHARMA,2019-03-31
184,303925934,281981675,585907609,0.4813,AUROPHARMA,2018-12-31
185,303925934,281981675,585907609,0.4813,AUROPHARMA,2018-09-30
186,303925934,281981675,585907609,0.4813,AUROPHARMA,2018-06-30
187,244860645,2755706551,3102879031,0.8881,AXISBANK,2025-09-30
188,244860645,2753702705,3101188425,0.888,AXISBANK,2025-06-30
189,244860645,2749429651,3097369066,0.8877,AXISBANK,2025-03-31
190,244860645,2730853086,3095171531,0.8823,AXISBANK,2024-12-31
191,244860645,2707851123,3093254378,0.8754,AXISBANK,2024-09-30
192,244860645,2703216281,3090246466,0.8748,AXISBANK,2024-06-30
193,244860645,2734287465,3086570375,0.8859,AXISBANK,2024-03-31
194,244860645,2739848112,3084019057,0.8884,AXISBANK,2023-12-31
195,244860645,2733740704,3081760824,0.8871,AXISBANK,2023-09-30
196,244860645,2745221919,3079738904,0.8914,AXISBANK,2023-06-30
197,244860645,2757633202,3076852012,0.8963,AXISBANK,2023-03-31
198,245471310,2750163023,3074956918,0.8944,AXISBANK,2022-12-31
199,291405548,2717221243,3072321111,0.8844,AXISBANK,2022-09-30
200,291405548,2712278595,3071432148,0.8831,AXISBANK,2022-06-30
201,291405548,2713237373,3069747836,0.8839,AXISBANK,2022-03-31
202,291356548,2709116915,3067661758,0.8831,AXISBANK,2021-12-31
203,348013811,2642957722,3066645378,0.8618,AXISBANK,2021-09-30
204,349243811,2637841611,3065268517,0.8606,AXISBANK,2021-06-30
205,405883973,2582125054,3063748652,0.8428,AXISBANK,2021-03-31
206,416039574,2570450438,3061465082,0.8396,AXISBANK,2020-12-31
207,442776936,2553330108,3060161084,0.8344,AXISBANK,2020-09-30
208,442776936,2558366503,3060066034,0.836,AXISBANK,2020-08-11
209,442776936,2326077473,2822022959,0.8243,AXISBANK,2020-06-30
210,442776936,2324032853,2821677934,0.8236,AXISBANK,2020-03-31
211,442987764,2311711134,2819752963,0.8198,AXISBANK,2019-12-31
212,457170476,2297360862,2819155633,0.8149,AXISBANK,2019-09-30
213,457170476,2295314247,2819004453,0.8142,AXISBANK,2019-09-26
214,462031910,2090866616,2619519511,0.7982,AXISBANK,2019-06-30
215,467996778,2035309808,2571644871,0.7914,AXISBANK,2019-03-31
216,592260605,1906085761,2569909771,0.7417,AXISBANK,2018-12-31
217,642541791,1836900555,2569115216,0.715,AXISBANK,2018-09-30
218,645666257,1816095604,2567940686,0.7072,AXISBANK,2018-06-30
219,153708367,125513945,279257608,0.4495,BAJAJ,2025-09-30
220,153708367,125477315,279257608,0.4493,BAJAJ,2025-06-30
221,153708367,125430000,279257608,0.4492,BAJAJ,2025-03-31
222,153708367,125549241,279257608,0.4496,BAJAJ,2024-12-31
223,153708367,125549241,279257608,0.4496,BAJAJ,2024-09-30
224,153708367,125471389,279179756,0.4494,BAJAJ,2024-06-30
225,153708367,125471389,279179756,0.4494,BAJAJ,2024-03-31
226,155580309,127599394,283179756,0.4506,BAJAJ,2023-12-31
227,155580309,127376996,282957358,0.4502,BAJAJ,2023-09-30
228,155580309,127368055,282957358,0.4501,BAJAJ,2023-06-30
229,155580309,127373338,282957358,0.4502,BAJAJ,2023-03-31
230,155580309,127377049,282957358,0.4502,BAJAJ,2022-12-31
231,155580309,128099452,283679761,0.4516,BAJAJ,2022-09-30
232,155580309,133786711,289367020,0.4623,BAJAJ,2022-06-30
233,155489529,133877491,289367020,0.4627,BAJAJ,2021-12-31
234,155389904,133977116,289367020,0.463,BAJAJ,2021-09-30
235,155389904,133977116,289367020,0.463,BAJAJ,2021-06-30
236,155389904,133977116,289367020,0.463,BAJAJ,2021-03-31
237,155389904,133977116,289367020,0.463,BAJAJ,2020-12-31
238,155374904,133992116,289367020,0.4631,BAJAJ,2020-09-30
239,155358104,134008916,289367020,0.4631,BAJAJ,2020-06-30
240,155263104,134103916,289367020,0.4634,BAJAJ,2020-03-31
241,154879104,134487916,289367020,0.4648,BAJAJ,2019-12-31
242,154879104,134487916,289367020,0.4648,BAJAJ,2019-09-30
243,154879104,134487916,289367020,0.4648,BAJAJ,2019-06-30
244,148105032,141261988,289367020,0.4882,BAJAJ,2019-03-31
245,142657982,146709038,289367020,0.507,BAJAJ,2018-12-31
246,142657982,146709038,289367020,0.507,BAJAJ,2018-09-30
247,142657982,146709038,289367020,0.507,BAJAJ,2018-06-30
248,142657982,146709038,289367020,0.507,BAJAJ,2018-03-31
249,939649700,657016232,1597813220,0.4112,BAJAJFINSV,2025-09-30
250,939649700,656597127,1597813220,0.4109,BAJAJFINSV,2025-06-30
251,968249700,626738895,1596662097,0.3925,BAJAJFINSV,2025-03-31
252,968249700,626570172,1596662097,0.3924,BAJAJFINSV,2024-12-31
253,968249700,626243141,1596662097,0.3922,BAJAJFINSV,2024-09-30
254,968249700,625414027,1596662097,0.3917,BAJAJFINSV,2024-06-30
255,968249700,624314674,1595488813,0.3913,BAJAJFINSV,2024-03-31
256,968250288,623847671,1595488813,0.391,BAJAJFINSV,2023-12-31
257,968250288,623294534,1595488813,0.3907,BAJAJFINSV,2023-09-30
258,968250288,622936444,1592815460,0.3911,BAJAJFINSV,2023-06-30
259,968065288,622709171,1592815460,0.3909,BAJAJFINSV,2023-03-31
260,967575288,622958033,1592815460,0.3911,BAJAJFINSV,2022-12-31
261,967575423,622684022,1592815460,0.3909,BAJAJFINSV,2022-09-30
262,96757514,62237518,159137444,0.3911,BAJAJFINSV,2022-06-30
263,96701408,62264544,159137444,0.3913,BAJAJFINSV,2022-03-31
264,96757398,62186097,159137444,0.3908,BAJAJFINSV,2021-12-31
265,96757398,62169794,159137444,0.3907,BAJAJFINSV,2021-09-30
266,96757400,62131912,159137444,0.3904,BAJAJFINSV,2021-06-30
267,96757348,62100006,159137444,0.3902,BAJAJFINSV,2021-03-31
268,96757348,62096232,159137444,0.3902,BAJAJFINSV,2020-12-31
269,96757348,62080576,159137444,0.3901,BAJAJFINSV,2020-09-30
270,96757348,62080392,159137290,0.3901,BAJAJFINSV,2020-06-30
271,96757348,62080373,159137290,0.3901,BAJAJFINSV,2020-03-31
272,96611948,62319949,159137290,0.3916,BAJAJFINSV,2019-12-31
273,96611948,62319817,159137290,0.3916,BAJAJFINSV,2019-09-30
274,96611948,62483563,159136111,0.3926,BAJAJFINSV,2019-06-30
275,92886208,66209303,159136111,0.4161,BAJAJFINSV,2019-03-31
276,92855208,66240303,159136111,0.4162,BAJAJFINSV,2018-12-31
277,92855208,66250340,159136111,0.4163,BAJAJFINSV,2018-09-30
278,92855208,66279889,159135097,0.4165,BAJAJFINSV,2018-06-30
279,3401475450,2813659513,6222481865,0.4522,BAJFINANCE,2025-09-30
280,3401225450,2811163450,6214286520,0.4524,BAJFINANCE,2025-06-30
281,3401225450,2810714060,6214286520,0.4523,BAJFINANCE,2025-06-24
282,340122545,280689819,621428652,0.4517,BAJFINANCE,2025-03-31
283,338572545,280207216,618996470,0.4527,BAJFINANCE,2024-12-31
284,338572545,280092275,618996320,0.4525,BAJFINANCE,2024-09-30
285,338572545,279917000,618996320,0.4522,BAJFINANCE,2024-06-30
286,338524545,279483446,618996320,0.4515,BAJFINANCE,2024-03-31
287,338524623,279175627,618023077,0.4517,BAJFINANCE,2023-12-31
288,338524623,278966440,618023077,0.4514,BAJFINANCE,2023-11-09
289,338524623,266808285,605918538,0.4403,BAJFINANCE,2023-09-30
290,338524623,266607569,605918538,0.44,BAJFINANCE,2023-06-30
291,338524623,265896209,605429233,0.4392,BAJFINANCE,2023-03-31
292,338501123,265813547,605429233,0.439,BAJFINANCE,2022-12-31
293,338216151,265892513,605429233,0.4392,BAJFINANCE,2022-09-30
294,338216108,265442503,605429233,0.4384,BAJFINANCE,2022-06-30
295,338216149,265063692,605429233,0.4378,BAJFINANCE,2022-03-31
296,338216134,264781572,603594345,0.4387,BAJFINANCE,2021-12-31
297,338169110,264148859,603594345,0.4376,BAJFINANCE,2021-06-30
298,338169045,263396580,602587339,0.4371,BAJFINANCE,2021-03-31
299,338169045,262731068,602587339,0.436,BAJFINANCE,2020-12-31
300,338169045,262503820,602587339,0.4356,BAJFINANCE,2020-09-30
301,338169045,261777446,601689069,0.4351,BAJFINANCE,2020-03-31
302,337852745,262017121,601689069,0.4355,BAJFINANCE,2019-12-31
303,337852745,261699199,601689069,0.4349,BAJFINANCE,2019-11-07
304,337852745,239893554,579894198,0.4137,BAJFINANCE,2019-09-30
305,337852745,239593383,579894198,0.4132,BAJFINANCE,2019-06-30
306,318878085,257996580,577968388,0.4464,BAJFINANCE,2019-03-31
307,318778085,257793854,577968388,0.446,BAJFINANCE,2018-12-31
308,318778085,257667529,577968388,0.4458,BAJFINANCE,2018-09-30
309,318678085,257113593,577968388,0.4449,BAJFINANCE,2018-06-30
310,318678085,256456103,577968388,0.4437,BAJFINANCE,2018-03-31
311,3737921934,3571856895,7309778829,0.4886,BEL,2025-09-30
312,3737921934,3571856895,7309778829,0.4886,BEL,2025-06-30
313,3737921934,3571856895,7309778829,0.4886,BEL,2025-03-31
314,3737921934,3571856895,7309778829,0.4886,BEL,2024-12-31
315,3737921934,3571856895,7309778829,0.4886,BEL,2024-09-30
316,3737921934,3571856895,7309778829,0.4886,BEL,2024-06-30
