"COMPANY","PROMOTER & PROMOTER GROUP (A)","PUBLIC (B)","SHARES HELD BY EMPLOYEE TRUSTS (C2)","STATUS","AS ON DATE","SUBMISSION DATE","REVISION DATE","ACTION","BROADCAST DATE/TIME","EXCHANGE DISSEMINATION TIME","TIME TAKEN"
"Yes Bank Limited","1.67","98.33","0","-","14-MAR-2020",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_145965_229864_17032020124728_WEB.xml","17-MAR-2020 13:10:02",,"::"
"Yes Bank Limited","8.33","91.67","0","-","31-DEC-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_143888_189697_08012020090118_WEB.xml","08-JAN-2020 21:10:01",,"::"
"Yes Bank Limited","13.05","86.95","0","-","30-SEP-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_141859_150567_15102019075359_WEB.xml","15-OCT-2019 20:10:02",,"::"
"Yes Bank Limited","17.97","82.03","0","-","15-AUG-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_140662_133390_16082019065428_WEB.xml","16-AUG-2019 19:10:04",,"::"
"Yes Bank Limited","19.78","80.22","0","-","30-JUN-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_138967_119388_17072019021800_WEB.xml","17-JUL-2019 14:40:05",,"::"
"Yes Bank Limited","19.8","80.2","0","-","31-MAR-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_137127_97173_19042019120155_WEB.xml","19-APR-2019 12:10:05",,"::"
"Yes Bank Limited","19.82","80.18","0","-","31-DEC-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_133733_74202_17012019071534_WEB.xml","17-JAN-2019 19:40:06",,"::"
"Yes Bank Limited","19.91","80.09","0","-","30-SEP-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_130256_49043_12102018083516_WEB.xml","12-OCT-2018 20:40:05",,"::"
"Yes Bank Limited","19.98","80.02","0","-","30-JUN-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_127341_25943_18072018050649_WEB.xml","18-JUL-2018 17:10:13",,"::"
"Yes Bank Limited","20.01","79.99","0","-","31-MAR-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_WEB_3802_16042018063944.xml","16-APR-2018 18:40:08",,"::"
"Yes Bank Limited","20.04","79.96","0","-","31-DEC-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","18-JAN-2018 18:40:03",,"::"
"Yes Bank Limited","20.11","79.89","0","-","30-SEP-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","13-OCT-2017 22:10:02",,"::"
"Yes Bank Limited","20.14","79.86","0","-","30-JUN-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","21-JUL-2017 16:10:01",,"::"
"Yes Bank Limited","20.19","79.81","0","-","31-MAR-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","03-APR-2017 10:10:01",,"::"
"Yes Bank Limited","20.19","79.81","0","-","31-MAR-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","14-APR-2017 19:10:01",,"::"
"Yes Bank Limited","21.78","78.22","0","-","31-DEC-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","20-JAN-2017 11:10:01",,"::"
"Yes Bank Limited","21.85","78.15","0","-","30-SEP-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","19-OCT-2016 20:10:01",,"::"
"Yes Bank Limited","21.88","78.12","0","-","30-JUN-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","26-OCT-2016 16:10:01",,"::"
"Yes Bank Limited","21.91","78.09","0","-","31-MAR-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","25-APR-2016 17:15:01",,"::"
"Yes Bank Limited","21.96","78.04","0","-","31-DEC-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","26-JAN-2016 06:15:02",,"::"
"Yes Bank Limited","0","0","0",,"30-SEP-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"30-JUN-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"31-MAR-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"31-DEC-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"30-SEP-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"30-JUN-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"05-JUN-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"31-MAR-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"31-DEC-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"30-SEP-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"30-JUN-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"31-MAR-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"31-DEC-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"30-SEP-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"30-JUN-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"31-MAR-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"31-DEC-2011",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"30-SEP-2011",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"30-JUN-2011",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"31-MAR-2011",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"31-DEC-2010",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"30-SEP-2010",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"30-JUN-2010",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"31-MAR-2010",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"31-DEC-2009",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"30-SEP-2009",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"30-JUN-2009",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"31-MAR-2009",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"31-DEC-2008",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"30-SEP-2008",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"30-JUN-2008",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Yes Bank Limited","0","0","0",,"31-MAR-2008",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
