"COMPANY","PROMOTER & PROMOTER GROUP (A)","PUBLIC (B)","SHARES HELD BY EMPLOYEE TRUSTS (C2)","STATUS","AS ON DATE","SUBMISSION DATE","REVISION DATE","ACTION","BROADCAST DATE/TIME","EXCHANGE DISSEMINATION TIME","TIME TAKEN"
"Hero MotoCorp Limited","34.63","65.37","0","-","31-MAR-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_136233_97546_19042019045639_WEB.xml","19-APR-2019 17:10:14",,"::"
"Hero MotoCorp Limited","34.63","65.37","0","-","31-DEC-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_133403_70092_12012019015718_WEB.xml","12-JAN-2019 14:10:05",,"::"
"Hero MotoCorp Limited","34.63","65.37","0","Revised","30-SEP-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_130801_48787_12102018055638_WEB.xml","20-MAR-2019 16:40:05",,"::"
"Hero MotoCorp Limited","34.63","65.37","0","-","30-JUN-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_126769_19691_10072018040529_WEB.xml","10-JUL-2018 16:10:10",,"::"
"Hero MotoCorp Limited","34.63","65.37","0","-","31-MAR-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_WEB_2638_13042018091850.xml","13-APR-2018 21:40:05",,"::"
"Hero MotoCorp Limited","34.63","65.37","0","Revised","31-DEC-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","24-JAN-2018 10:10:03",,"::"
"Hero MotoCorp Limited","34.64","65.36","0","-","30-SEP-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","10-OCT-2017 21:10:03",,"::"
"Hero MotoCorp Limited","34.64","65.36","0","-","30-JUN-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","12-JUL-2017 14:10:01",,"::"
"Hero MotoCorp Limited","34.64","65.36","0","-","31-MAR-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","11-APR-2017 14:10:02",,"::"
"Hero MotoCorp Limited","34.64","65.36","0","-","31-DEC-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","20-JAN-2017 18:10:01",,"::"
"Hero MotoCorp Limited","34.64","65.36","0","-","30-SEP-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","20-OCT-2016 20:10:01",,"::"
"Hero MotoCorp Limited","34.64","65.36","0","-","30-JUN-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","21-JUL-2016 16:10:02",,"::"
"Hero MotoCorp Limited","34.64","65.36","0","-","31-MAR-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","25-APR-2016 06:15:01",,"::"
"Hero MotoCorp Limited","34.64","65.36","0","-","31-DEC-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","26-JAN-2016 06:15:02",,"::"
"Hero MotoCorp Limited","0","0","0",,"30-SEP-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hero MotoCorp Limited","0","0","0",,"30-JUN-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hero MotoCorp Limited","0","0","0",,"31-MAR-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hero MotoCorp Limited","0","0","0",,"31-DEC-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hero MotoCorp Limited","0","0","0",,"30-SEP-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hero MotoCorp Limited","0","0","0",,"30-JUN-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hero MotoCorp Limited","0","0","0",,"31-MAR-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hero MotoCorp Limited","0","0","0",,"31-DEC-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
